"id_pedido","data_pedido","status","valor_total","id_cliente"
483,2021-11-23 00:00:00.000,Cancelado,197.04,6731
484,2021-12-09 00:00:00.000,Concluído,169.66,5421
485,2023-06-23 00:00:00.000,Processando,327.00,5792
486,2023-05-26 00:00:00.000,Cancelado,703.35,4991
487,2021-02-02 00:00:00.000,Concluído,872.83,6549
488,2021-07-01 00:00:00.000,Concluído,38.24,1071
489,2021-06-22 00:00:00.000,Processando,306.61,1354
490,2021-12-24 00:00:00.000,Cancelado,879.03,1595
491,2023-08-20 00:00:00.000,Pendente,203.02,3769
492,2023-04-05 00:00:00.000,Processando,447.03,5009
493,2021-04-29 00:00:00.000,Pendente,972.99,8826
494,2023-08-23 00:00:00.000,Concluído,593.19,618
495,2023-06-20 00:00:00.000,Pendente,162.67,496
496,2020-11-13 00:00:00.000,Cancelado,963.68,4455
497,2021-08-27 00:00:00.000,Pendente,295.30,1168
498,2023-10-30 00:00:00.000,Concluído,386.29,1548
499,2023-12-27 00:00:00.000,Concluído,181.70,3707
500,2021-11-22 00:00:00.000,Cancelado,444.14,9817
501,2023-05-08 00:00:00.000,Processando,767.24,1164
502,2022-11-24 00:00:00.000,Cancelado,62.32,3285
503,2023-09-21 00:00:00.000,Concluído,201.03,3764
504,2020-07-31 00:00:00.000,Cancelado,172.95,9650
505,2023-01-12 00:00:00.000,Pendente,839.21,3193
506,2022-04-03 00:00:00.000,Concluído,879.76,4938
507,2023-09-16 00:00:00.000,Processando,34.69,1084
508,2022-11-19 00:00:00.000,Pendente,160.68,4994
509,2022-07-30 00:00:00.000,Concluído,304.15,9093
510,2020-03-31 00:00:00.000,Cancelado,83.11,261
511,2022-09-30 00:00:00.000,Pendente,559.57,8238
512,2022-08-29 00:00:00.000,Concluído,359.45,5007
513,2022-03-16 00:00:00.000,Processando,757.46,4441
514,2021-09-22 00:00:00.000,Cancelado,906.24,4876
515,2020-06-18 00:00:00.000,Concluído,200.75,7360
516,2022-07-14 00:00:00.000,Cancelado,235.95,5039
517,2022-12-24 00:00:00.000,Concluído,793.07,5477
518,2021-01-08 00:00:00.000,Pendente,210.34,8979
519,2021-11-12 00:00:00.000,Concluído,239.04,9321
520,2020-11-12 00:00:00.000,Processando,88.22,6764
521,2020-08-21 00:00:00.000,Concluído,976.81,4504
522,2020-07-02 00:00:00.000,Cancelado,690.19,453
523,2023-04-28 00:00:00.000,Cancelado,986.09,2540
524,2021-04-25 00:00:00.000,Concluído,286.71,8425
525,2022-12-01 00:00:00.000,Pendente,302.61,115
526,2020-08-04 00:00:00.000,Pendente,687.98,2665
527,2021-12-15 00:00:00.000,Cancelado,841.07,6602
528,2022-04-04 00:00:00.000,Cancelado,209.86,4671
529,2023-07-23 00:00:00.000,Pendente,288.93,3454
530,2020-05-09 00:00:00.000,Cancelado,972.92,3029
531,2022-09-22 00:00:00.000,Concluído,478.27,6017
532,2021-02-15 00:00:00.000,Cancelado,794.93,5333
533,2021-12-15 00:00:00.000,Pendente,199.14,6286
534,2023-06-23 00:00:00.000,Pendente,347.87,7191
535,2022-03-11 00:00:00.000,Cancelado,539.64,2817
536,2022-02-09 00:00:00.000,Pendente,142.28,2037
537,2020-02-29 00:00:00.000,Concluído,143.06,3518
538,2021-09-24 00:00:00.000,Cancelado,632.85,9408
539,2020-10-09 00:00:00.000,Pendente,752.32,712
540,2023-05-29 00:00:00.000,Pendente,759.24,1570
541,2023-01-18 00:00:00.000,Cancelado,211.76,6321
542,2020-03-24 00:00:00.000,Cancelado,750.82,8003
543,2022-12-23 00:00:00.000,Pendente,816.32,5429
544,2021-10-22 00:00:00.000,Concluído,701.00,5274
545,2021-11-19 00:00:00.000,Cancelado,847.24,6200
546,2021-08-11 00:00:00.000,Concluído,736.22,7470
547,2023-03-20 00:00:00.000,Concluído,882.56,9666
548,2021-05-19 00:00:00.000,Cancelado,78.69,5901
549,2022-08-02 00:00:00.000,Concluído,60.15,4505
550,2020-06-29 00:00:00.000,Concluído,101.84,4575
551,2020-02-26 00:00:00.000,Processando,843.22,5622
552,2021-11-03 00:00:00.000,Concluído,850.22,6932
553,2022-01-05 00:00:00.000,Pendente,940.96,6373
554,2020-03-17 00:00:00.000,Cancelado,444.59,9551
555,2023-07-03 00:00:00.000,Processando,196.83,7030
556,2021-05-26 00:00:00.000,Concluído,756.43,5023
557,2020-02-23 00:00:00.000,Concluído,441.40,4685
558,2023-01-08 00:00:00.000,Concluído,653.22,4420
559,2021-05-12 00:00:00.000,Concluído,419.80,2183
560,2023-02-18 00:00:00.000,Concluído,328.68,2052
561,2023-08-10 00:00:00.000,Processando,926.77,6766
562,2020-08-21 00:00:00.000,Cancelado,219.92,1864
563,2022-05-05 00:00:00.000,Processando,940.06,5716
564,2020-09-22 00:00:00.000,Cancelado,367.20,2901
565,2020-01-25 00:00:00.000,Cancelado,814.24,9758
566,2022-06-06 00:00:00.000,Concluído,382.51,3708
567,2021-10-21 00:00:00.000,Pendente,837.33,1404
568,2021-02-05 00:00:00.000,Pendente,140.57,5866
569,2023-06-19 00:00:00.000,Concluído,395.51,2533
570,2021-09-14 00:00:00.000,Processando,90.98,3749
571,2022-06-26 00:00:00.000,Concluído,11.13,2861
572,2020-05-06 00:00:00.000,Cancelado,199.97,8789
573,2023-05-22 00:00:00.000,Processando,333.10,1021
574,2023-07-24 00:00:00.000,Processando,845.77,2069
575,2020-09-23 00:00:00.000,Processando,265.30,6730
576,2023-04-25 00:00:00.000,Cancelado,705.94,6795
577,2023-10-17 00:00:00.000,Processando,357.13,6081
578,2023-04-30 00:00:00.000,Processando,366.61,7182
579,2020-03-05 00:00:00.000,Pendente,401.75,514
580,2022-11-16 00:00:00.000,Cancelado,479.92,6272
581,2021-10-18 00:00:00.000,Cancelado,868.11,1056
582,2020-05-29 00:00:00.000,Processando,998.32,5750
583,2020-12-15 00:00:00.000,Cancelado,177.34,6929
584,2022-03-20 00:00:00.000,Processando,911.80,3926
585,2023-12-05 00:00:00.000,Concluído,117.36,466
586,2023-03-03 00:00:00.000,Processando,761.45,5739
587,2022-11-20 00:00:00.000,Cancelado,583.86,895
588,2022-03-28 00:00:00.000,Concluído,591.03,4796
589,2022-07-04 00:00:00.000,Processando,961.92,2633
590,2020-03-28 00:00:00.000,Concluído,573.68,3447
591,2021-05-15 00:00:00.000,Concluído,839.10,342
592,2023-10-30 00:00:00.000,Pendente,529.79,8166
593,2020-04-03 00:00:00.000,Cancelado,539.56,3860
594,2022-10-11 00:00:00.000,Cancelado,80.91,2511
595,2023-05-26 00:00:00.000,Concluído,104.66,5869
596,2020-12-18 00:00:00.000,Processando,920.13,9604
597,2021-10-06 00:00:00.000,Concluído,704.06,7411
598,2023-01-14 00:00:00.000,Concluído,552.46,9569
599,2020-03-29 00:00:00.000,Cancelado,830.70,9059
600,2022-12-28 00:00:00.000,Cancelado,904.51,7392
601,2023-11-05 00:00:00.000,Processando,929.69,2540
602,2023-07-15 00:00:00.000,Processando,195.02,3526
603,2023-08-20 00:00:00.000,Cancelado,903.04,4604
604,2023-02-16 00:00:00.000,Concluído,674.71,2737
605,2022-02-28 00:00:00.000,Pendente,300.71,5113
606,2023-01-31 00:00:00.000,Pendente,489.20,618
607,2021-07-16 00:00:00.000,Processando,199.81,8040
608,2020-03-19 00:00:00.000,Processando,236.27,2836
609,2023-08-15 00:00:00.000,Concluído,944.15,1102
610,2021-09-29 00:00:00.000,Processando,517.10,3675
611,2022-05-20 00:00:00.000,Processando,155.29,6445
612,2021-01-23 00:00:00.000,Cancelado,131.37,4512
613,2020-09-12 00:00:00.000,Processando,801.25,896
614,2021-05-23 00:00:00.000,Concluído,513.79,3247
615,2022-04-28 00:00:00.000,Concluído,772.18,9492
616,2020-10-06 00:00:00.000,Processando,966.79,1143
617,2022-07-30 00:00:00.000,Processando,769.40,816
618,2023-01-15 00:00:00.000,Pendente,651.81,8149
619,2020-08-26 00:00:00.000,Concluído,576.94,8718
620,2023-11-30 00:00:00.000,Pendente,547.26,4894
621,2020-12-11 00:00:00.000,Processando,862.39,5669
622,2023-04-17 00:00:00.000,Concluído,406.77,3908
623,2021-01-07 00:00:00.000,Processando,683.40,3927
624,2020-11-11 00:00:00.000,Concluído,341.21,8159
625,2023-10-09 00:00:00.000,Concluído,198.60,7206
626,2023-07-02 00:00:00.000,Concluído,975.44,5734
627,2020-12-26 00:00:00.000,Processando,361.15,266
628,2021-09-02 00:00:00.000,Pendente,934.69,1238
629,2020-10-08 00:00:00.000,Cancelado,220.57,2533
630,2021-06-04 00:00:00.000,Concluído,815.86,4330
631,2023-02-11 00:00:00.000,Cancelado,523.79,5399
632,2023-10-10 00:00:00.000,Processando,599.50,1067
633,2021-03-20 00:00:00.000,Pendente,116.46,8871
634,2020-01-21 00:00:00.000,Cancelado,574.53,9970
635,2020-03-29 00:00:00.000,Cancelado,209.41,3813
636,2021-08-21 00:00:00.000,Processando,930.71,9598
637,2021-04-30 00:00:00.000,Processando,500.17,8810
638,2023-08-06 00:00:00.000,Cancelado,56.60,5922
639,2021-12-07 00:00:00.000,Processando,60.09,1455
640,2023-08-30 00:00:00.000,Cancelado,47.38,3240
641,2021-05-13 00:00:00.000,Concluído,895.58,2326
642,2022-04-24 00:00:00.000,Concluído,115.21,293
643,2022-06-14 00:00:00.000,Pendente,169.62,8224
644,2022-02-13 00:00:00.000,Processando,346.80,5739
645,2022-07-13 00:00:00.000,Processando,668.48,9619
646,2021-08-24 00:00:00.000,Concluído,608.94,8650
647,2020-08-17 00:00:00.000,Processando,627.66,6338
648,2020-12-28 00:00:00.000,Concluído,872.39,9814
649,2021-02-14 00:00:00.000,Pendente,137.19,7028
650,2023-08-16 00:00:00.000,Cancelado,195.55,2113
651,2023-01-24 00:00:00.000,Cancelado,447.10,6274
652,2020-03-25 00:00:00.000,Pendente,805.20,7800
653,2021-06-16 00:00:00.000,Concluído,416.44,3084
654,2022-12-03 00:00:00.000,Processando,288.51,1011
655,2023-04-05 00:00:00.000,Processando,108.87,4620
656,2020-07-12 00:00:00.000,Concluído,456.63,5668
657,2020-10-23 00:00:00.000,Processando,561.22,641
658,2021-12-07 00:00:00.000,Concluído,747.37,8936
659,2020-10-27 00:00:00.000,Pendente,874.95,9706
660,2021-12-21 00:00:00.000,Cancelado,257.32,9861
661,2023-09-18 00:00:00.000,Processando,71.64,1645
662,2021-09-16 00:00:00.000,Concluído,205.66,613
663,2023-10-31 00:00:00.000,Pendente,590.56,6285
664,2020-03-09 00:00:00.000,Pendente,761.26,3899
665,2022-10-29 00:00:00.000,Processando,224.18,8149
666,2020-07-27 00:00:00.000,Processando,684.43,3589
667,2022-12-10 00:00:00.000,Pendente,408.96,217
668,2022-02-26 00:00:00.000,Cancelado,141.59,2800
669,2021-03-31 00:00:00.000,Cancelado,749.99,6000
670,2020-12-07 00:00:00.000,Pendente,247.23,6120
671,2022-12-22 00:00:00.000,Concluído,545.20,1341
672,2020-03-12 00:00:00.000,Pendente,508.58,394
673,2023-09-20 00:00:00.000,Pendente,79.74,1162
674,2023-06-12 00:00:00.000,Processando,937.62,4692
675,2022-03-04 00:00:00.000,Cancelado,563.85,8552
676,2023-04-12 00:00:00.000,Cancelado,629.61,2553
677,2021-03-11 00:00:00.000,Pendente,268.01,23
678,2021-12-20 00:00:00.000,Concluído,506.27,109
679,2022-06-26 00:00:00.000,Processando,436.07,9510
680,2021-01-16 00:00:00.000,Concluído,753.78,837
681,2020-08-28 00:00:00.000,Concluído,999.77,9696
682,2020-07-11 00:00:00.000,Processando,123.74,8800
683,2020-08-31 00:00:00.000,Pendente,947.82,7491
684,2023-11-01 00:00:00.000,Cancelado,162.85,546
685,2023-01-16 00:00:00.000,Pendente,171.06,7464
686,2021-05-17 00:00:00.000,Concluído,395.16,9565
687,2020-05-04 00:00:00.000,Pendente,653.97,4938
688,2020-02-12 00:00:00.000,Pendente,683.01,9024
689,2022-07-05 00:00:00.000,Concluído,324.10,4769
690,2021-12-12 00:00:00.000,Pendente,356.13,873
691,2022-10-13 00:00:00.000,Cancelado,549.52,6048
692,2021-05-30 00:00:00.000,Pendente,465.89,3982
693,2023-04-23 00:00:00.000,Pendente,832.67,1775
694,2022-01-06 00:00:00.000,Pendente,781.34,3768
695,2021-01-27 00:00:00.000,Pendente,942.49,9715
696,2020-11-14 00:00:00.000,Processando,570.51,2338
697,2021-04-03 00:00:00.000,Concluído,774.18,3385
698,2022-03-29 00:00:00.000,Concluído,337.38,4742
699,2022-09-16 00:00:00.000,Cancelado,283.28,1262
700,2021-04-30 00:00:00.000,Cancelado,263.83,9398
701,2022-01-09 00:00:00.000,Processando,442.02,8372
702,2023-11-30 00:00:00.000,Cancelado,411.65,593
703,2022-06-06 00:00:00.000,Cancelado,827.05,842
704,2023-03-23 00:00:00.000,Processando,674.44,7228
705,2023-06-10 00:00:00.000,Pendente,507.71,404
706,2020-01-13 00:00:00.000,Concluído,709.99,6569
707,2021-06-06 00:00:00.000,Concluído,554.34,805
708,2023-11-17 00:00:00.000,Processando,642.54,443
709,2022-07-24 00:00:00.000,Cancelado,757.87,7057
710,2020-10-22 00:00:00.000,Cancelado,974.56,7103
711,2022-09-29 00:00:00.000,Concluído,207.24,1957
712,2020-11-08 00:00:00.000,Cancelado,299.25,2571
713,2020-06-09 00:00:00.000,Pendente,726.79,5652
714,2021-04-27 00:00:00.000,Processando,308.65,4229
715,2023-05-06 00:00:00.000,Pendente,457.61,4745
716,2020-06-04 00:00:00.000,Pendente,45.75,4342
717,2022-04-07 00:00:00.000,Concluído,701.90,1280
718,2021-02-11 00:00:00.000,Processando,274.61,4492
719,2021-05-20 00:00:00.000,Cancelado,233.07,7704
720,2023-01-15 00:00:00.000,Processando,40.23,213
721,2021-12-11 00:00:00.000,Processando,374.27,1479
722,2021-07-17 00:00:00.000,Processando,390.24,3579
723,2020-11-18 00:00:00.000,Processando,165.67,2579
724,2021-01-06 00:00:00.000,Cancelado,50.14,450
725,2020-01-30 00:00:00.000,Pendente,831.82,9464
726,2022-11-19 00:00:00.000,Cancelado,193.94,4151
727,2021-12-08 00:00:00.000,Cancelado,118.77,7130
728,2021-04-30 00:00:00.000,Concluído,905.40,9539
729,2022-01-04 00:00:00.000,Concluído,523.74,7760
730,2023-04-16 00:00:00.000,Processando,20.80,5
731,2023-06-21 00:00:00.000,Concluído,38.82,1286
732,2021-02-21 00:00:00.000,Cancelado,566.53,7155
733,2020-12-01 00:00:00.000,Processando,798.00,8098
734,2022-08-10 00:00:00.000,Concluído,951.60,4995
735,2020-08-04 00:00:00.000,Processando,233.98,15
736,2022-07-18 00:00:00.000,Concluído,332.48,525
737,2022-11-24 00:00:00.000,Processando,447.59,9119
738,2023-11-23 00:00:00.000,Cancelado,736.81,7628
739,2020-03-01 00:00:00.000,Pendente,953.90,6747
740,2023-11-17 00:00:00.000,Concluído,523.58,6974
741,2021-09-07 00:00:00.000,Concluído,819.42,4049
742,2022-04-02 00:00:00.000,Concluído,608.20,9474
743,2022-01-31 00:00:00.000,Processando,166.30,8110
744,2021-02-10 00:00:00.000,Processando,343.91,7921
745,2022-11-06 00:00:00.000,Pendente,797.08,9636
746,2022-08-11 00:00:00.000,Concluído,558.87,1550
747,2021-10-28 00:00:00.000,Concluído,335.88,1886
748,2021-08-31 00:00:00.000,Processando,291.78,4592
749,2023-10-28 00:00:00.000,Concluído,611.54,8326
750,2021-06-25 00:00:00.000,Concluído,562.18,7834
751,2023-08-02 00:00:00.000,Processando,180.79,879
752,2023-12-28 00:00:00.000,Concluído,250.38,442
753,2021-10-22 00:00:00.000,Processando,952.13,5593
754,2022-06-26 00:00:00.000,Cancelado,995.70,5988
755,2020-06-21 00:00:00.000,Cancelado,530.91,4611
756,2023-12-19 00:00:00.000,Cancelado,772.61,4006
757,2023-10-25 00:00:00.000,Processando,505.67,7154
758,2020-10-01 00:00:00.000,Processando,726.11,333
759,2022-12-23 00:00:00.000,Processando,948.89,5858
760,2021-12-29 00:00:00.000,Concluído,264.45,1858
761,2020-01-10 00:00:00.000,Pendente,681.88,2541
762,2020-05-21 00:00:00.000,Cancelado,813.38,7229
763,2022-03-30 00:00:00.000,Cancelado,871.91,8087
764,2020-04-23 00:00:00.000,Cancelado,523.34,5180
765,2023-12-31 00:00:00.000,Concluído,628.37,8859
766,2020-05-29 00:00:00.000,Concluído,910.81,8576
767,2020-01-14 00:00:00.000,Pendente,943.83,9681
768,2020-03-30 00:00:00.000,Cancelado,388.49,1874
769,2023-05-18 00:00:00.000,Concluído,330.06,7729
770,2022-03-28 00:00:00.000,Cancelado,609.21,8086
771,2023-05-01 00:00:00.000,Concluído,881.92,7226
772,2020-12-23 00:00:00.000,Pendente,603.93,1308
773,2020-04-14 00:00:00.000,Pendente,301.89,997
774,2021-04-21 00:00:00.000,Cancelado,728.92,6886
775,2020-10-19 00:00:00.000,Pendente,572.74,4500
776,2020-10-14 00:00:00.000,Processando,342.33,5194
777,2020-11-28 00:00:00.000,Cancelado,483.65,5467
778,2021-02-05 00:00:00.000,Concluído,196.47,4300
779,2022-09-06 00:00:00.000,Concluído,974.76,9900
780,2021-05-10 00:00:00.000,Concluído,807.48,3351
781,2022-03-09 00:00:00.000,Processando,208.38,9138
782,2021-07-09 00:00:00.000,Pendente,51.84,5978
783,2022-07-29 00:00:00.000,Processando,361.21,8117
784,2023-03-24 00:00:00.000,Concluído,373.38,4086
785,2021-11-07 00:00:00.000,Cancelado,431.06,7354
786,2021-06-12 00:00:00.000,Concluído,747.58,1237
787,2023-11-11 00:00:00.000,Cancelado,201.09,3447
788,2021-02-07 00:00:00.000,Processando,876.19,2551
789,2022-04-14 00:00:00.000,Processando,52.25,8462
790,2021-06-06 00:00:00.000,Processando,497.67,129
791,2020-03-31 00:00:00.000,Concluído,844.84,9775
792,2022-12-31 00:00:00.000,Pendente,89.91,625
793,2020-02-19 00:00:00.000,Pendente,170.17,3850
794,2020-09-10 00:00:00.000,Concluído,884.86,7654
795,2022-07-06 00:00:00.000,Cancelado,216.27,738
796,2023-12-10 00:00:00.000,Pendente,97.34,4925
797,2021-01-23 00:00:00.000,Processando,684.16,1186
798,2021-04-10 00:00:00.000,Cancelado,730.68,5351
799,2022-07-20 00:00:00.000,Pendente,485.07,609
800,2021-11-15 00:00:00.000,Cancelado,222.34,8059
801,2022-06-21 00:00:00.000,Pendente,591.11,6184
802,2021-11-21 00:00:00.000,Pendente,60.41,1914
803,2020-08-19 00:00:00.000,Cancelado,73.69,6693
804,2022-03-15 00:00:00.000,Processando,709.84,9201
805,2023-02-18 00:00:00.000,Pendente,83.16,1553
806,2022-02-20 00:00:00.000,Processando,337.74,8754
807,2021-08-11 00:00:00.000,Pendente,440.43,9403
808,2022-10-18 00:00:00.000,Processando,385.99,3224
809,2023-01-16 00:00:00.000,Concluído,448.15,4697
810,2022-08-15 00:00:00.000,Concluído,983.29,1708
811,2022-12-05 00:00:00.000,Pendente,567.05,4696
812,2022-01-22 00:00:00.000,Cancelado,855.49,5371
813,2021-10-22 00:00:00.000,Concluído,398.34,8069
814,2022-03-10 00:00:00.000,Pendente,915.48,2002
815,2021-10-26 00:00:00.000,Concluído,648.40,5183
816,2021-06-11 00:00:00.000,Concluído,705.17,533
817,2023-08-02 00:00:00.000,Pendente,695.97,7742
818,2023-12-01 00:00:00.000,Pendente,633.40,3541
819,2023-01-30 00:00:00.000,Pendente,426.22,2690
820,2021-11-06 00:00:00.000,Pendente,707.50,4381
821,2020-04-19 00:00:00.000,Concluído,48.42,2453
822,2023-09-03 00:00:00.000,Pendente,29.56,2428
823,2021-07-22 00:00:00.000,Cancelado,806.07,9651
824,2021-05-28 00:00:00.000,Processando,946.06,1884
825,2023-09-23 00:00:00.000,Processando,476.06,693
826,2020-09-23 00:00:00.000,Processando,303.69,2362
827,2023-10-23 00:00:00.000,Concluído,623.17,6934
828,2020-06-09 00:00:00.000,Concluído,627.98,2669
829,2020-03-26 00:00:00.000,Concluído,950.03,686
830,2021-01-27 00:00:00.000,Cancelado,569.23,8732
831,2023-12-07 00:00:00.000,Cancelado,869.55,7486
832,2022-10-14 00:00:00.000,Concluído,388.08,7909
833,2021-03-29 00:00:00.000,Concluído,821.06,3595
834,2023-06-11 00:00:00.000,Concluído,203.40,3724
835,2023-10-11 00:00:00.000,Concluído,573.10,5128
836,2022-03-21 00:00:00.000,Concluído,380.60,5601
837,2022-02-23 00:00:00.000,Processando,464.11,6799
838,2021-08-18 00:00:00.000,Concluído,88.03,7391
839,2020-11-01 00:00:00.000,Concluído,395.78,6315
840,2021-10-11 00:00:00.000,Cancelado,583.39,446
841,2021-04-18 00:00:00.000,Processando,741.24,1198
842,2022-09-06 00:00:00.000,Cancelado,349.57,4527
843,2022-08-01 00:00:00.000,Processando,308.63,9689
844,2023-12-20 00:00:00.000,Concluído,356.49,4238
845,2023-04-26 00:00:00.000,Cancelado,632.33,9729
846,2021-03-22 00:00:00.000,Processando,238.91,4264
847,2020-01-19 00:00:00.000,Cancelado,980.30,4939
848,2022-01-28 00:00:00.000,Concluído,782.33,2547
849,2022-05-10 00:00:00.000,Pendente,664.19,5771
850,2021-06-09 00:00:00.000,Concluído,247.16,4941
851,2021-07-23 00:00:00.000,Processando,320.09,6430
852,2020-04-06 00:00:00.000,Processando,113.78,2370
853,2022-07-29 00:00:00.000,Pendente,306.71,5398
854,2020-08-07 00:00:00.000,Concluído,97.40,3400
855,2023-01-27 00:00:00.000,Processando,192.29,5353
856,2023-10-05 00:00:00.000,Processando,512.13,9877
857,2021-02-06 00:00:00.000,Concluído,42.45,3634
858,2022-12-20 00:00:00.000,Pendente,448.52,7259
859,2022-05-14 00:00:00.000,Cancelado,400.52,6512
860,2023-09-25 00:00:00.000,Pendente,542.18,7579
861,2021-11-24 00:00:00.000,Processando,502.81,9092
862,2021-08-09 00:00:00.000,Pendente,826.50,8478
863,2020-06-26 00:00:00.000,Processando,211.73,3440
864,2023-03-20 00:00:00.000,Pendente,757.33,2220
865,2023-02-19 00:00:00.000,Pendente,48.34,5237
866,2023-09-25 00:00:00.000,Pendente,780.98,1599
867,2022-11-27 00:00:00.000,Concluído,181.29,6433
868,2023-06-28 00:00:00.000,Processando,137.85,1551
869,2022-04-14 00:00:00.000,Concluído,702.33,9766
870,2022-05-23 00:00:00.000,Processando,939.03,5421
871,2023-09-19 00:00:00.000,Processando,680.63,358
872,2023-10-03 00:00:00.000,Processando,228.22,853
873,2021-08-25 00:00:00.000,Processando,726.36,2789
874,2021-07-08 00:00:00.000,Pendente,245.90,8340
875,2022-08-12 00:00:00.000,Processando,412.36,7344
876,2023-06-30 00:00:00.000,Concluído,248.56,6929
877,2023-12-07 00:00:00.000,Concluído,127.41,9534
