"id_pagamento","data_pagamento","valor_pago","metodo_pagamento","id_pedido"
636,2020-09-04,812.77,Cartão de Crédito,5819
637,2020-10-26,604.47,PayPal,9682
638,2020-11-23,516.0,PayPal,1290
639,2020-05-25,736.24,PayPal,8043
640,2020-12-19,329.73,Cartão de Crédito,9865
641,2021-03-29,505.69,Cartão de Crédito,6439
642,2020-01-29,294.37,Cartão de Crédito,8088
643,2023-03-24,60.01,Cartão de Crédito,1038
644,2021-06-14,447.31,Pix,6497
645,2023-04-20,955.32,Cartão de Crédito,4303
646,2022-01-11,62.02,PayPal,9118
647,2020-06-25,859.79,Cartão de Crédito,7806
648,2020-08-11,550.89,PayPal,6434
649,2021-12-24,788.55,Cartão de Crédito,7685
650,2020-11-25,150.55,Cartão de Crédito,8427
651,2021-06-14,841.13,Boleto,6049
652,2023-10-31,632.05,Pix,8341
653,2020-04-30,563.87,Cartão de Crédito,1116
654,2021-04-16,271.86,PayPal,368
655,2021-12-23,107.94,PayPal,9430
656,2023-11-23,772.85,Cartão de Crédito,4249
657,2020-12-05,49.46,Pix,9443
658,2021-01-05,758.96,PayPal,825
659,2022-10-27,706.83,PayPal,1751
660,2023-12-07,300.6,PayPal,3391
661,2022-09-03,105.92,PayPal,3633
662,2021-07-08,858.9,PayPal,588
663,2022-08-11,58.89,PayPal,7450
664,2021-09-04,521.0,Cartão de Crédito,2711
665,2023-07-25,406.84,Cartão de Crédito,6659
666,2020-11-19,32.75,PayPal,976
667,2021-01-18,118.37,Cartão de Crédito,9209
668,2022-09-25,776.09,Cartão de Crédito,4933
669,2022-10-26,947.95,Cartão de Crédito,3974
670,2022-12-10,197.4,Cartão de Crédito,1454
671,2022-04-24,711.99,Boleto,369
672,2020-04-19,563.9,Boleto,8955
673,2020-11-15,759.73,Boleto,5083
674,2021-03-06,530.33,Boleto,6827
675,2022-02-23,189.74,Boleto,9320
676,2023-04-07,69.97,Pix,3886
677,2023-03-29,707.94,Boleto,999
678,2020-03-20,545.29,Boleto,7582
679,2020-11-24,37.36,PayPal,2498
680,2022-05-10,845.47,PayPal,5738
681,2022-06-01,629.44,Boleto,3270
682,2021-10-17,673.23,Pix,4987
683,2022-09-04,663.96,Boleto,4139
684,2020-08-16,88.22,PayPal,8793
685,2020-02-15,199.14,Cartão de Crédito,6650
686,2020-02-06,759.62,Cartão de Crédito,2269
687,2020-01-11,574.31,Pix,1533
688,2022-08-29,879.74,Pix,9869
689,2020-04-09,611.0,PayPal,9348
690,2021-07-06,219.43,Boleto,3357
691,2023-11-13,878.77,Cartão de Crédito,3818
692,2021-06-05,555.66,Cartão de Crédito,667
693,2022-03-01,845.21,Pix,5673
694,2020-05-13,838.42,Pix,1866
695,2023-09-23,457.65,Boleto,6321
696,2022-09-01,951.38,Pix,5908
697,2023-06-18,583.36,PayPal,1072
698,2023-10-25,706.05,Cartão de Crédito,7392
699,2020-04-29,56.62,Boleto,551
700,2021-09-23,869.77,Boleto,9163
701,2022-05-17,315.87,Cartão de Crédito,6084
702,2021-09-04,154.66,Cartão de Crédito,681
703,2023-08-25,857.57,Pix,5463
704,2020-02-29,522.97,PayPal,3292
705,2022-02-07,595.78,PayPal,249
706,2023-06-09,565.44,Boleto,4474
707,2023-11-13,874.75,PayPal,6290
708,2023-02-04,934.27,Cartão de Crédito,5443
709,2022-10-31,266.49,Cartão de Crédito,4639
710,2020-05-19,623.66,Boleto,2662
711,2021-05-16,464.99,Cartão de Crédito,1322
712,2021-03-29,865.95,Cartão de Crédito,4804
713,2023-04-17,481.33,Pix,7411
714,2023-04-12,997.33,Boleto,6022
715,2023-12-09,483.58,PayPal,2775
716,2022-12-18,341.56,Boleto,1433
717,2020-02-14,650.17,Boleto,3254
718,2020-10-18,564.54,Cartão de Crédito,740
719,2022-07-28,153.62,Pix,1236
720,2020-04-07,739.73,Cartão de Crédito,8819
721,2023-10-02,881.94,Pix,605
722,2022-11-08,510.25,Cartão de Crédito,4389
723,2023-03-10,425.44,Cartão de Crédito,8984
724,2021-03-31,299.24,Pix,9173
725,2022-10-11,716.46,Boleto,272
726,2021-09-21,95.98,Boleto,4074
727,2020-12-21,514.05,Pix,5513
728,2023-11-23,354.97,Pix,9080
729,2020-06-23,274.81,Pix,7894
730,2021-06-12,493.51,Cartão de Crédito,2609
731,2022-09-07,168.67,Cartão de Crédito,3791
732,2022-06-12,598.37,Pix,927
733,2021-12-25,13.61,PayPal,3542
734,2022-03-11,228.79,Boleto,1592
735,2022-03-16,564.76,PayPal,9074
736,2020-12-04,682.02,Pix,7671
737,2023-09-03,313.8,Pix,6317
738,2022-04-16,385.77,Pix,7809
739,2023-12-22,564.58,Cartão de Crédito,9502
740,2020-12-01,139.36,Boleto,7607
741,2020-12-20,225.41,Boleto,4255
742,2021-07-27,226.11,Pix,8071
743,2023-09-24,561.51,Boleto,2657
744,2020-05-14,280.47,Cartão de Crédito,1193
745,2020-03-12,969.16,PayPal,2392
746,2021-12-06,465.9,Pix,8604
747,2022-05-03,112.78,Pix,6527
748,2023-08-06,763.12,Boleto,3328
749,2021-10-02,783.81,PayPal,3119
750,2023-08-15,785.51,PayPal,8037
751,2021-05-30,280.3,Boleto,9757
752,2020-04-11,332.6,Pix,6813
753,2021-05-26,486.38,PayPal,1989
754,2023-06-07,996.25,Boleto,9445
755,2022-03-06,423.65,Cartão de Crédito,1257
756,2021-10-27,810.29,Cartão de Crédito,6077
757,2021-02-07,413.86,Cartão de Crédito,2030
758,2021-08-27,506.01,PayPal,5674
759,2020-12-28,39.29,Boleto,5033
760,2023-07-27,601.71,Boleto,6543
761,2023-06-16,542.43,Cartão de Crédito,8031
762,2023-08-09,72.82,Boleto,8086
763,2023-12-22,246.03,Boleto,5213
764,2023-07-03,163.93,PayPal,5627
765,2023-03-20,666.95,Pix,8012
766,2021-10-02,277.81,PayPal,2170
767,2021-06-29,863.44,Boleto,3394
768,2023-10-22,31.2,PayPal,2417
769,2021-09-20,837.38,Cartão de Crédito,8853
770,2020-09-14,985.84,Boleto,9229
771,2022-11-28,356.12,Boleto,1309
772,2023-08-07,761.47,Pix,7026
773,2020-01-31,812.39,Boleto,5530
774,2020-09-30,102.24,Boleto,3790
775,2020-12-05,917.09,Cartão de Crédito,4881
776,2020-03-27,953.71,PayPal,3766
777,2021-02-22,448.17,Cartão de Crédito,2122
778,2023-03-14,810.56,Pix,7973
779,2022-11-08,529.6,PayPal,1510
780,2023-11-13,563.58,Cartão de Crédito,2207
781,2021-08-12,512.08,Pix,8056
782,2021-10-20,283.78,Cartão de Crédito,7717
783,2021-05-27,541.2,Boleto,6112
784,2022-11-25,801.88,Boleto,971
785,2020-09-17,982.76,PayPal,5707
786,2020-06-29,251.34,Cartão de Crédito,8981
787,2022-02-14,67.49,PayPal,3176
788,2022-07-30,703.5,Boleto,7784
789,2021-03-01,382.92,PayPal,8447
790,2023-04-22,527.94,Cartão de Crédito,1474
791,2022-08-08,129.05,Pix,202
792,2021-12-05,259.91,PayPal,4174
793,2021-04-09,774.51,PayPal,8018
794,2020-06-21,53.26,Cartão de Crédito,9940
795,2023-08-25,118.68,Cartão de Crédito,4878
796,2022-05-12,13.0,Cartão de Crédito,2731
797,2021-06-08,25.13,Boleto,5049
798,2021-10-13,617.21,Boleto,1520
799,2022-12-03,671.95,PayPal,3815
800,2023-11-19,261.85,Cartão de Crédito,9467
801,2020-06-25,879.81,Pix,6013
802,2021-10-01,635.48,Cartão de Crédito,1877
803,2023-12-27,417.31,Pix,893
804,2021-10-05,311.18,Pix,9417
805,2020-02-16,982.08,PayPal,2360
806,2021-03-23,720.85,Boleto,6211
807,2023-10-01,526.38,Boleto,9302
808,2021-01-04,531.69,Pix,1404
809,2020-07-25,357.64,Boleto,1643
810,2022-05-28,929.77,Pix,6604
811,2021-03-11,21.52,Pix,9652
812,2021-09-19,146.57,Cartão de Crédito,9099
813,2021-12-06,72.56,Cartão de Crédito,5693
814,2020-06-09,734.57,Pix,3690
815,2022-01-11,737.37,Boleto,1580
816,2022-06-03,620.88,PayPal,6326
817,2022-10-03,948.16,Cartão de Crédito,5719
818,2021-02-27,864.44,Pix,478
819,2021-10-16,575.95,Cartão de Crédito,4116
820,2023-05-31,227.33,Cartão de Crédito,3573
821,2022-03-23,753.84,Boleto,4869
822,2023-07-09,549.62,Pix,4163
823,2021-02-18,724.47,PayPal,8254
824,2023-05-17,983.03,Boleto,7540
825,2020-11-07,232.42,PayPal,3669
826,2022-07-06,75.61,Cartão de Crédito,3025
827,2021-03-14,198.39,Boleto,689
828,2021-03-16,91.26,Boleto,7611
829,2021-06-07,782.74,Cartão de Crédito,8154
830,2023-01-20,89.1,Pix,3046
831,2023-06-03,657.85,PayPal,470
832,2022-10-25,568.33,PayPal,4900
833,2020-08-26,71.63,Cartão de Crédito,1041
834,2021-11-05,967.28,Pix,400
835,2021-09-11,643.58,Boleto,9155
836,2022-01-24,69.85,Boleto,4585
837,2022-03-06,477.41,Cartão de Crédito,2338
838,2021-01-10,88.66,PayPal,7834
839,2020-09-13,800.83,Cartão de Crédito,4382
840,2020-12-14,56.25,Pix,5590
841,2020-10-24,68.54,Cartão de Crédito,386
842,2023-05-18,177.8,Boleto,3896
843,2020-02-01,932.4,Cartão de Crédito,3404
844,2023-05-31,696.71,PayPal,4759
845,2022-12-11,892.73,PayPal,45
846,2023-07-01,895.54,Pix,2124
847,2021-03-29,516.42,Pix,1005
848,2021-10-31,99.21,Cartão de Crédito,7950
849,2023-12-06,399.9,Boleto,7656
850,2021-12-24,789.72,Boleto,5398
851,2023-06-19,206.19,Boleto,6301
852,2021-04-14,767.83,PayPal,1110
853,2020-12-29,405.73,Pix,6234
854,2021-05-21,319.4,Pix,4378
855,2020-04-13,776.93,Pix,7928
856,2022-06-08,528.45,PayPal,3744
857,2020-02-22,942.61,PayPal,3200
858,2022-08-17,670.84,Pix,3723
859,2023-05-24,585.69,Pix,8953
860,2020-07-13,817.07,Pix,9456
861,2023-09-04,199.85,PayPal,5193
862,2021-04-27,618.32,Boleto,4360
863,2021-10-29,796.97,PayPal,1683
864,2021-12-20,131.95,PayPal,6037
865,2022-04-05,29.22,Cartão de Crédito,4747
866,2023-03-22,270.77,Pix,4382
867,2021-03-12,864.86,PayPal,5548
868,2022-01-15,20.1,PayPal,1564
869,2022-10-09,217.49,Boleto,6744
870,2023-11-11,933.04,PayPal,1750
871,2020-03-26,610.65,Cartão de Crédito,7905
872,2023-09-20,270.82,Boleto,4594
873,2022-03-01,130.67,Pix,5212
874,2023-08-19,978.78,Cartão de Crédito,6505
875,2022-09-14,395.35,PayPal,5379
876,2020-12-14,836.65,PayPal,8795
877,2022-12-06,455.08,Pix,5648
878,2022-08-28,406.81,PayPal,4527
879,2023-02-13,836.98,PayPal,9460
880,2022-05-09,353.52,Pix,6504
881,2022-01-15,860.05,Pix,1523
882,2020-11-25,897.41,Cartão de Crédito,2868
883,2022-12-10,419.33,Boleto,5808
884,2021-06-29,141.73,Pix,2579
885,2021-10-23,362.36,PayPal,5582
886,2023-06-08,832.85,Cartão de Crédito,618
887,2022-11-10,814.15,Pix,9795
888,2021-05-26,91.65,PayPal,1647
889,2022-12-27,523.36,Cartão de Crédito,855
890,2021-09-08,432.41,Pix,6986
891,2023-12-17,438.3,Cartão de Crédito,553
892,2020-10-26,49.95,PayPal,1529
893,2020-06-02,502.51,PayPal,2093
894,2023-09-27,37.99,PayPal,2398
895,2021-08-01,563.68,PayPal,7921
896,2022-09-25,811.04,Boleto,1441
897,2021-03-26,630.6,PayPal,9396
898,2023-12-22,991.76,PayPal,1107
899,2021-10-02,675.67,PayPal,5521
900,2022-12-25,107.8,Boleto,3592
901,2023-09-21,939.42,Pix,4442
902,2022-03-28,860.75,Boleto,5456
903,2021-10-12,897.67,Pix,3685
904,2020-11-16,333.12,Cartão de Crédito,8039
905,2020-07-27,970.37,PayPal,1351
906,2021-05-09,252.15,Boleto,1897
907,2021-03-07,107.0,Cartão de Crédito,2518
908,2020-03-12,165.65,Boleto,7173
909,2021-11-03,880.64,Pix,5036
910,2022-06-22,138.54,Cartão de Crédito,5100
911,2021-06-05,890.64,Boleto,1619
912,2020-08-06,364.83,Cartão de Crédito,9739
913,2020-03-01,258.1,Cartão de Crédito,7368
914,2020-01-25,321.14,Boleto,3266
915,2020-08-15,547.91,Boleto,5492
916,2020-08-16,994.68,PayPal,3041
917,2021-09-03,902.44,Pix,7509
918,2023-03-28,469.87,Pix,2390
919,2022-02-14,644.43,Cartão de Crédito,2072
920,2023-10-23,768.82,Pix,5420
921,2021-01-29,454.59,Cartão de Crédito,5368
922,2021-05-10,976.13,PayPal,8834
923,2023-05-04,857.46,Boleto,7203
924,2021-09-13,289.74,Boleto,9313
925,2020-07-22,801.38,PayPal,5461
926,2023-04-17,846.33,PayPal,882
927,2021-01-18,844.37,Boleto,26
928,2023-01-02,899.18,Cartão de Crédito,8831
929,2022-11-13,817.32,Boleto,1503
930,2023-12-27,441.48,PayPal,7695
931,2023-01-19,663.19,Boleto,7628
932,2023-10-08,413.33,Pix,2065
933,2020-08-31,394.68,Boleto,481
934,2022-04-07,600.84,Boleto,4288
935,2021-05-14,44.22,PayPal,5556
936,2020-12-21,179.99,Boleto,9135
937,2020-12-01,961.39,Cartão de Crédito,785
938,2020-10-07,458.75,PayPal,5964
939,2023-11-15,940.66,Pix,4152
940,2021-06-17,558.05,Pix,2859
941,2021-06-14,800.83,Cartão de Crédito,3609
942,2021-01-03,725.54,PayPal,9543
943,2021-10-16,776.27,Cartão de Crédito,2211
944,2020-08-23,404.42,Cartão de Crédito,1513
945,2023-07-21,372.68,PayPal,984
946,2023-08-28,63.87,PayPal,2897
947,2020-07-14,428.5,Pix,8449
948,2021-06-30,160.57,PayPal,6422
949,2023-09-12,542.6,Pix,9033
950,2022-06-03,251.16,Pix,4792
951,2021-10-19,200.97,Boleto,6200
952,2020-04-05,255.87,Boleto,8956
953,2021-07-12,835.12,Boleto,2711
954,2020-10-21,707.55,PayPal,9439
955,2023-08-03,795.18,Boleto,7063
956,2020-11-01,675.53,Cartão de Crédito,5447
957,2022-09-29,149.61,Boleto,5194
958,2020-05-06,540.66,PayPal,1307
959,2020-12-27,780.56,Cartão de Crédito,2217
960,2020-07-27,179.43,Pix,9024
961,2021-02-07,862.75,Boleto,7637
962,2022-04-20,257.5,Boleto,5274
963,2021-08-07,954.66,Pix,3927
964,2020-10-13,142.04,Cartão de Crédito,7263
965,2020-11-24,535.7,Boleto,7800
966,2023-09-15,755.15,Pix,2119
967,2021-10-02,168.87,Pix,8169
968,2023-05-16,582.57,Cartão de Crédito,4016
969,2020-12-30,199.28,PayPal,6563
970,2021-02-10,557.06,Pix,6644
971,2022-02-05,128.3,Cartão de Crédito,9408
972,2022-09-07,791.97,Pix,7260
973,2021-01-31,326.56,PayPal,4414
974,2023-12-27,165.83,Pix,1112
975,2022-04-07,268.72,PayPal,2494
976,2020-10-16,983.38,Boleto,8656
977,2022-01-19,71.35,Cartão de Crédito,7394
978,2023-08-25,123.53,Boleto,923
979,2021-04-16,50.15,Cartão de Crédito,7950
980,2023-07-12,152.06,PayPal,1299
981,2021-01-15,533.59,Pix,300
982,2020-08-16,973.32,Pix,1067
983,2023-08-14,966.57,PayPal,5065
984,2020-10-18,393.62,Pix,1613
985,2023-07-17,974.22,PayPal,9246
986,2022-06-23,969.66,PayPal,9418
987,2022-06-03,586.23,Boleto,9671
988,2020-06-02,723.72,Boleto,3202
989,2020-04-25,948.55,Boleto,5802
990,2023-03-12,842.26,Boleto,2381
991,2023-11-01,681.46,Boleto,5394
992,2020-04-11,982.77,PayPal,3924
993,2020-12-04,29.53,Pix,7568
994,2021-01-30,219.93,Pix,8720
995,2022-05-05,595.06,Cartão de Crédito,822
996,2020-04-28,717.26,Boleto,8152
997,2022-07-17,631.53,Cartão de Crédito,3061
998,2021-12-16,271.03,Boleto,6216
999,2021-08-22,127.6,Pix,4414
1000,2022-05-07,137.41,Boleto,176
1001,2021-05-07,878.86,Cartão de Crédito,623
1002,2020-03-04,837.73,PayPal,716
1003,2021-03-01,975.71,PayPal,1016
1004,2023-01-15,954.66,PayPal,5818
1005,2023-03-01,976.95,Pix,6927
1006,2023-09-23,790.43,Cartão de Crédito,544
1007,2023-10-13,555.88,Pix,4302
1008,2022-01-28,862.51,Pix,1456
1009,2023-01-17,116.72,Boleto,6489
1010,2023-05-26,963.94,PayPal,1981
1011,2022-07-11,873.63,PayPal,3800
1012,2022-10-09,805.21,Pix,1728
1013,2020-11-20,135.9,Boleto,9517
1014,2023-01-01,561.96,Pix,5802
1015,2021-04-12,219.15,Pix,8807
1016,2023-07-18,524.37,Boleto,2152
1017,2022-01-05,624.24,PayPal,7914
1018,2021-07-10,869.18,PayPal,8120
1019,2020-02-27,732.71,Boleto,5658
1020,2022-01-26,644.39,Pix,7249
1021,2021-04-22,696.34,PayPal,455
1022,2022-08-06,641.49,Boleto,529
1023,2022-09-13,506.96,Cartão de Crédito,8406
1024,2023-07-11,596.92,Boleto,148
1025,2021-06-13,392.81,PayPal,5415
1026,2022-04-05,488.67,Pix,8517
1027,2023-09-16,699.04,Pix,4542
1028,2020-02-11,289.99,PayPal,7232
1029,2023-12-19,542.98,Cartão de Crédito,2295
1030,2021-03-27,613.17,PayPal,6298
1031,2021-07-01,305.6,Cartão de Crédito,5335
1032,2020-07-06,728.73,PayPal,1330
1033,2020-11-06,940.13,Pix,5893
1034,2020-10-25,432.01,PayPal,2730
1035,2020-02-08,393.42,Cartão de Crédito,6302
1036,2023-02-28,594.06,Pix,3945
1037,2021-09-15,627.49,PayPal,9816
1038,2020-02-07,154.76,PayPal,3026
1039,2023-03-20,89.17,Cartão de Crédito,6138
1040,2022-12-25,351.75,Cartão de Crédito,2965
1041,2021-02-11,789.8,PayPal,4119
1042,2022-11-29,747.67,Pix,7262
1043,2023-02-07,969.1,Cartão de Crédito,1282
1044,2021-08-30,278.99,Cartão de Crédito,1007
1045,2021-01-14,680.32,Cartão de Crédito,27
1046,2020-10-24,824.62,Cartão de Crédito,1138
1047,2022-04-18,486.77,PayPal,6913
1048,2023-08-05,734.73,Boleto,9564
1049,2023-11-15,760.88,PayPal,4608
1050,2023-11-19,622.03,Pix,9743
1051,2023-03-02,691.97,PayPal,9450
1052,2021-05-10,947.6,PayPal,4750
1053,2023-11-24,150.28,Pix,3907
1054,2021-02-02,420.47,Cartão de Crédito,565
1055,2020-03-26,430.79,Pix,9972
1056,2023-03-11,725.74,Pix,3000
1057,2022-12-21,137.95,PayPal,5648
1058,2021-04-18,921.14,Boleto,1607
1059,2022-10-14,793.38,Boleto,9494
1060,2021-02-20,585.18,Cartão de Crédito,6875
1061,2023-04-24,77.86,Boleto,3216
1062,2020-05-26,494.53,Pix,8637
1063,2023-05-27,707.47,Cartão de Crédito,9945
1064,2021-01-04,600.69,Pix,4234
1065,2022-02-12,482.97,Pix,8858
1066,2020-06-17,712.65,Boleto,6248
1067,2023-10-15,794.5,Cartão de Crédito,9936
1068,2021-07-07,522.23,PayPal,1009
1069,2022-03-18,28.49,Boleto,982
1070,2023-05-16,341.52,PayPal,4367
1071,2022-10-03,17.08,PayPal,7785
1072,2022-06-09,557.43,Pix,9231
1073,2022-08-12,171.12,Boleto,4341
1074,2020-07-23,842.84,Cartão de Crédito,9156
1075,2023-05-16,794.3,Pix,7468
1076,2020-01-18,759.97,PayPal,257
1077,2021-10-17,107.15,Boleto,1084
1078,2020-06-28,789.43,Pix,904
1079,2021-04-21,149.6,PayPal,4984
1080,2023-05-26,903.49,Boleto,7538
1081,2022-07-01,818.43,PayPal,886
1082,2020-07-12,335.98,PayPal,5855
1083,2020-05-01,411.46,Boleto,9211
1084,2021-04-06,534.48,Boleto,2622
1085,2023-07-10,872.65,Boleto,5545
1086,2021-05-02,364.49,Pix,5203
1087,2023-07-20,34.62,Cartão de Crédito,65
1088,2021-05-23,420.99,Boleto,1541
1089,2021-09-04,68.59,Cartão de Crédito,4937
1090,2020-06-05,750.97,Boleto,1057
1091,2023-09-08,23.82,PayPal,191
1092,2022-12-29,164.2,Boleto,5838
1093,2023-05-07,314.45,Boleto,5125
1094,2022-09-03,54.59,PayPal,4301
1095,2021-08-09,452.17,Pix,7936
1096,2020-04-16,50.06,Boleto,3245
1097,2023-01-01,959.89,Boleto,74
1098,2022-10-21,518.6,PayPal,8355
1099,2022-01-30,537.49,PayPal,2866
1100,2023-05-22,533.98,PayPal,9589
1101,2022-08-31,812.62,PayPal,8172
1102,2022-11-29,448.53,PayPal,7398
1103,2022-04-30,679.23,PayPal,5641
1104,2023-06-10,472.32,PayPal,9063
1105,2020-07-22,664.89,Pix,5834
1106,2020-11-18,414.18,Pix,2522
1107,2023-10-17,739.75,Boleto,837
1108,2022-09-03,517.05,Boleto,1264
1109,2021-12-15,790.2,Boleto,9402
1110,2021-10-11,570.47,Cartão de Crédito,992
1111,2023-06-20,591.43,Boleto,4418
1112,2023-04-28,818.44,Pix,2674
1113,2021-09-20,684.62,Pix,7043
1114,2023-04-01,767.46,Pix,5573
1115,2020-02-02,631.77,Cartão de Crédito,6592
1116,2023-05-12,194.18,Pix,2372
1117,2023-09-16,905.63,Cartão de Crédito,5203
1118,2021-06-09,78.3,PayPal,2902
1119,2020-03-07,326.6,PayPal,9349
1120,2020-06-22,691.87,Pix,6778
1121,2021-09-12,454.43,Boleto,6576
1122,2023-10-08,316.55,Pix,9480
1123,2023-10-30,995.34,Boleto,7050
1124,2021-04-10,107.67,Boleto,160
1125,2020-06-30,467.59,Pix,5145
1126,2020-12-26,583.02,Pix,8442
1127,2021-03-02,208.24,Boleto,433
1128,2021-06-30,792.19,Boleto,6739
1129,2021-06-20,595.58,Cartão de Crédito,6531
1130,2020-05-02,976.9,Cartão de Crédito,7968
1131,2022-05-17,566.27,Boleto,2608
1132,2022-11-05,986.23,Boleto,8033
1133,2020-02-05,80.3,PayPal,3224
1134,2022-09-03,133.04,Boleto,913
1135,2023-09-11,832.43,Pix,3637
1136,2022-08-26,548.04,Boleto,3153
1137,2021-06-02,433.23,PayPal,9709
1138,2021-05-22,706.13,Cartão de Crédito,6476
1139,2020-07-09,89.22,Pix,1491
1140,2022-09-15,515.37,Pix,6773
1141,2021-09-14,578.79,Boleto,6464
1142,2021-11-09,674.57,Boleto,4514
1143,2021-07-11,894.73,Pix,1877
1144,2020-06-16,980.81,Pix,8023
1145,2021-06-10,511.92,PayPal,7470
1146,2023-01-06,673.18,Cartão de Crédito,3746
1147,2020-04-01,150.08,PayPal,7995
1148,2021-06-23,756.8,Pix,8859
1149,2021-12-10,545.3,Pix,5843
1150,2023-09-26,885.77,Boleto,9426
1151,2020-03-23,830.22,Boleto,5550
1152,2020-06-12,974.71,Boleto,3656
1153,2021-10-22,504.66,Boleto,1754
1154,2021-03-25,410.01,Cartão de Crédito,3654
1155,2020-11-03,424.95,Cartão de Crédito,3817
1156,2023-12-05,247.04,Cartão de Crédito,2459
1157,2022-12-07,59.14,Cartão de Crédito,9755
1158,2020-08-25,413.14,Pix,3798
1159,2020-11-12,133.05,Pix,7502
1160,2023-07-12,382.37,Cartão de Crédito,8611
1161,2022-03-21,126.94,Boleto,1592
1162,2020-06-24,219.86,PayPal,9757
1163,2023-01-19,933.48,Boleto,9222
1164,2022-02-20,223.05,Cartão de Crédito,1466
1165,2022-08-02,14.06,PayPal,9275
1166,2021-05-13,820.35,Pix,603
1167,2022-11-27,249.64,PayPal,5236
1168,2022-08-20,993.88,Boleto,704
1169,2023-09-20,410.02,PayPal,7265
1170,2022-12-24,575.53,Pix,2810
1171,2020-01-05,136.2,Pix,3848
1172,2023-08-18,128.16,PayPal,8169
1173,2020-01-12,26.15,Cartão de Crédito,2937
1174,2023-01-20,857.14,Cartão de Crédito,2733
1175,2020-02-08,235.96,Pix,2636
1176,2023-11-10,669.52,PayPal,372
1177,2021-07-22,880.27,Pix,1162
1178,2020-05-05,487.11,Boleto,5602
1179,2020-04-28,535.81,PayPal,5490
1180,2021-01-09,779.66,Cartão de Crédito,5810
1181,2022-09-12,384.92,Cartão de Crédito,6149
1182,2021-06-22,861.38,Pix,6608
1183,2020-12-07,318.54,Pix,6662
1184,2020-06-06,879.96,PayPal,3675
1185,2020-02-13,941.09,Cartão de Crédito,1175
1186,2020-07-03,737.61,PayPal,583
1187,2021-04-04,392.19,Boleto,1530
1188,2022-09-24,322.19,Boleto,5257
1189,2022-08-01,961.62,Boleto,3530
1190,2022-02-05,817.84,Boleto,3922
1191,2023-12-30,107.46,Cartão de Crédito,7583
1192,2022-01-11,306.23,Cartão de Crédito,6357
1193,2022-01-06,497.4,Boleto,1293
1194,2023-09-22,396.9,PayPal,3612
1195,2023-02-17,468.14,Boleto,8322
1196,2020-12-28,624.94,PayPal,8268
1197,2021-04-03,634.48,Cartão de Crédito,1307
1198,2022-08-20,697.34,PayPal,3218
1199,2023-10-28,105.02,PayPal,4614
1200,2021-08-27,902.83,Pix,9783
1201,2022-08-12,787.31,Boleto,8194
1202,2022-05-02,651.25,Pix,2102
1203,2020-01-02,846.81,Boleto,7668
1204,2023-03-11,78.71,Boleto,4810
1205,2020-03-16,987.97,Pix,1201
1206,2021-02-09,297.22,PayPal,4286
1207,2021-09-10,608.39,Pix,9767
1208,2020-05-15,882.12,Boleto,4235
