"id_item","quantidade","preco_unitario","subtotal","id_pedido","id_produto"
755,10,237.12,2371.2,6493,1734
756,6,532.93,3197.58,8512,9737
757,5,617.3,3086.5,1440,7460
758,8,921.4,7371.2,5685,2580
759,9,754.43,6789.87,4774,8586
760,10,272.21,2722.1,3746,9778
761,5,290.74,1453.7,2440,2900
762,8,966.22,7729.76,7005,4047
763,5,916.28,4581.4,6584,9912
764,3,46.3,138.9,7343,5942
765,9,114.73,1032.57,1378,4914
766,5,695.63,3478.15,2124,9252
767,9,685.75,6171.75,1809,4678
768,7,606.28,4243.96,7831,1182
769,2,277.65,555.3,8743,1514
770,9,131.23,1181.07,9618,1226
771,4,439.28,1757.12,7496,2250
772,7,317.01,2219.07,6620,1495
773,8,698.96,5591.68,2129,8751
774,3,274.94,824.82,5399,1074
775,9,839.58,7556.22,9251,5254
776,4,64.59,258.36,9599,3632
777,3,316.07,948.21,9887,370
778,7,751.42,5259.94,4027,8309
779,10,770.01,7700.1,2640,1856
780,9,432.26,3890.34,4613,1626
781,6,981.87,5891.22,1504,8030
782,8,106.19,849.52,8962,6397
783,2,237.12,474.24,5092,790
784,10,276.15,2761.5,9520,7756
785,4,305.67,1222.68,340,722
786,3,310.63,931.89,5218,732
787,1,87.57,87.57,6083,9006
788,5,122.72,613.6,7998,4631
789,9,820.98,7388.82,980,8405
790,8,207.16,1657.28,2586,8830
791,1,414.91,414.91,9281,4020
792,10,581.5,5815.0,2337,5797
793,9,955.13,8596.17,2171,3242
794,3,132.85,398.55,8503,4619
795,10,741.34,7413.4,5783,5726
796,4,249.85,999.4,289,3410
797,8,788.46,6307.68,2927,4387
798,5,923.73,4618.65,2647,8045
799,5,408.18,2040.9,6319,7408
800,6,206.07,1236.42,5762,5394
801,6,99.89,599.34,9014,2143
802,3,311.08,933.24,3676,5956
803,2,957.74,1915.48,817,7231
804,1,108.73,108.73,2226,3847
805,7,921.64,6451.48,6224,851
806,7,137.75,964.25,8223,9811
807,10,663.99,6639.9,1522,8748
808,10,407.26,4072.6,9281,650
809,8,493.4,3947.2,1516,2171
810,9,683.34,6150.06,2301,5013
811,8,632.23,5057.84,9768,4997
812,3,397.65,1192.95,6159,6778
813,10,93.43,934.3,4210,7812
814,3,905.37,2716.11,1200,4482
815,9,965.96,8693.64,9072,9864
816,5,167.83,839.15,4758,614
817,3,716.17,2148.51,1825,9594
818,8,389.52,3116.16,7387,1470
819,1,328.96,328.96,5668,5436
820,5,763.54,3817.7,9905,6832
821,8,256.86,2054.88,1174,364
822,8,23.23,185.84,1816,4292
823,9,852.18,7669.62,2613,9996
824,10,422.86,4228.6,9834,6844
825,4,904.87,3619.48,5863,4847
826,10,859.65,8596.5,9419,6392
827,7,152.65,1068.55,489,5906
828,7,924.1,6468.7,6030,75
829,1,114.45,114.45,4287,9787
830,9,791.06,7119.54,2440,8002
831,9,956.92,8612.28,5199,7208
832,10,867.47,8674.7,2672,3247
833,6,421.66,2529.96,984,617
834,7,135.69,949.83,2851,5128
835,6,903.25,5419.5,6057,601
836,3,188.44,565.32,7866,9773
837,3,996.37,2989.11,9512,8269
838,2,751.92,1503.84,1840,3956
839,6,558.33,3349.98,9172,8757
840,9,41.01,369.09,9789,5299
841,2,751.75,1503.5,1637,2120
842,5,435.24,2176.2,4604,4312
843,1,77.12,77.12,6604,6935
844,5,235.94,1179.7,5516,5947
845,5,51.75,258.75,500,4801
846,3,425.36,1276.08,8436,6142
847,3,149.52,448.56,2542,7346
848,8,936.71,7493.68,6658,2103
849,10,371.83,3718.3,9306,4367
850,6,307.34,1844.04,2968,2700
851,9,913.97,8225.73,3108,4439
852,9,878.48,7906.32,3399,869
853,9,632.84,5695.56,5030,7385
854,8,539.25,4314.0,2083,7384
855,10,751.64,7516.4,4697,6718
856,5,834.38,4171.9,1012,889
857,1,995.25,995.25,5733,8641
858,4,968.16,3872.64,6227,2398
859,10,267.18,2671.8,7673,2858
860,10,707.47,7074.7,2942,3114
861,4,596.93,2387.72,9487,4376
862,4,765.29,3061.16,5190,6252
863,6,583.52,3501.12,5538,6920
864,1,372.97,372.97,9548,6957
865,8,949.66,7597.28,6612,4201
866,5,662.04,3310.2,26,6532
867,3,925.73,2777.19,8225,3559
868,1,983.79,983.79,9006,8987
869,4,993.86,3975.44,6937,2235
870,1,596.69,596.69,5291,8899
871,7,181.99,1273.93,9949,8611
872,5,917.15,4585.75,5542,6052
873,8,818.12,6544.96,9810,8541
874,4,323.01,1292.04,6408,531
875,9,640.44,5763.96,4244,5951
876,4,311.44,1245.76,5415,6053
877,2,559.94,1119.88,9470,1274
878,8,983.41,7867.28,1325,6815
879,6,631.2,3787.2,9935,5485
880,6,47.77,286.62,9633,1676
881,3,535.41,1606.23,4391,9985
882,6,785.99,4715.94,2164,7577
883,3,562.73,1688.19,5275,3048
884,2,56.77,113.54,8367,3830
885,5,76.14,380.7,2663,9444
886,4,699.56,2798.24,284,567
887,7,543.58,3805.06,5299,5466
888,5,500.78,2503.9,6705,6742
889,1,670.37,670.37,2571,4246
890,9,667.45,6007.05,6682,1117
891,7,22.06,154.42,8049,4313
892,6,464.71,2788.26,4790,5312
893,6,376.53,2259.18,9251,4103
894,8,319.83,2558.64,2086,4894
895,6,270.05,1620.3,6242,6711
896,8,815.51,6524.08,5861,1904
897,10,785.1,7851.0,8148,1654
898,2,531.44,1062.88,6042,1973
899,8,928.79,7430.32,4438,3131
900,10,244.56,2445.6,3616,1023
901,7,632.9,4430.3,4006,1307
902,8,407.14,3257.12,2179,1201
903,3,753.7,2261.1,3730,8500
904,10,964.58,9645.8,3551,399
905,7,373.33,2613.31,1706,9493
906,1,970.55,970.55,3267,983
907,10,165.7,1657.0,9630,9646
908,5,878.5,4392.5,7892,5967
909,1,36.45,36.45,2661,7869
910,3,350.7,1052.1,2631,1953
911,10,730.57,7305.7,4109,7621
912,8,815.37,6522.96,2567,6655
913,2,485.55,971.1,490,3675
914,7,31.54,220.78,7204,472
915,5,889.16,4445.8,6392,5675
916,3,370.61,1111.83,9387,1145
917,7,766.67,5366.69,4465,7724
918,3,741.8,2225.4,979,9804
919,10,317.16,3171.6,645,9
920,6,531.43,3188.58,9423,7106
921,6,602.71,3616.26,509,4331
922,3,436.43,1309.29,1856,9598
923,8,766.58,6132.64,6245,7633
924,10,655.55,6555.5,7758,5041
925,5,178.23,891.15,3801,202
926,10,911.79,9117.9,6454,3364
927,8,840.37,6722.96,157,7395
928,1,865.01,865.01,8010,1641
929,5,139.4,697.0,9939,2667
930,2,989.7,1979.4,1151,8479
931,10,726.77,7267.7,7285,961
932,1,721.13,721.13,7583,7486
933,1,243.08,243.08,2014,3237
934,7,491.76,3442.32,8434,6109
935,9,628.96,5660.64,9930,1308
936,6,981.89,5891.34,8320,68
937,5,167.65,838.25,7083,8216
938,6,387.43,2324.58,7031,502
939,6,102.61,615.66,5758,828
940,3,958.82,2876.46,6320,8347
941,10,941.93,9419.3,320,7923
942,7,392.42,2746.94,7421,7317
943,8,933.02,7464.16,9235,5310
944,1,687.82,687.82,4445,1749
945,8,497.53,3980.24,5047,2859
946,9,691.66,6224.94,8500,5936
947,5,755.73,3778.65,5345,2645
948,2,578.76,1157.52,3197,6966
949,3,497.17,1491.51,7623,6654
950,9,633.88,5704.92,7443,4138
951,1,883.0,883.0,3864,9029
952,4,387.29,1549.16,2597,7199
953,8,165.46,1323.68,9911,3810
954,4,23.19,92.76,5362,1649
955,3,714.65,2143.95,9327,2530
956,10,403.07,4030.7,5307,3173
957,3,127.6,382.8,3294,9397
958,7,69.0,483.0,826,6759
959,7,512.93,3590.51,8176,1468
960,7,897.65,6283.55,8830,7277
961,4,743.21,2972.84,2579,4982
962,2,577.28,1154.56,5694,3210
963,4,643.31,2573.24,6551,4740
964,4,293.12,1172.48,7471,6263
965,4,36.55,146.2,5745,5456
966,3,120.23,360.69,2936,7315
967,1,707.67,707.67,144,4979
968,2,634.93,1269.86,9407,2056
969,1,531.5,531.5,9856,6967
970,6,398.57,2391.42,3203,4305
971,4,933.53,3734.12,5258,1715
972,2,89.44,178.88,6607,2346
973,8,999.5,7996.0,6740,7122
974,9,112.28,1010.52,1092,9563
975,2,719.6,1439.2,5482,7592
976,9,782.58,7043.22,907,5070
977,9,683.8,6154.2,989,2423
978,3,312.85,938.55,7427,1738
979,5,59.88,299.4,451,6737
980,5,470.56,2352.8,2112,7360
981,10,367.26,3672.6,2810,2143
982,5,551.76,2758.8,1101,5170
983,4,797.83,3191.32,1728,1453
984,2,583.6,1167.2,3257,915
985,4,789.19,3156.76,4882,1718
986,10,659.98,6599.8,6706,4771
987,4,692.33,2769.32,3632,8880
988,8,500.37,4002.96,7315,8192
989,5,475.97,2379.85,9666,7820
990,10,565.79,5657.9,8835,114
991,7,900.21,6301.47,8220,4314
992,7,536.41,3754.87,4852,6624
993,6,881.27,5287.62,6804,6847
994,2,264.53,529.06,1041,7274
995,9,187.3,1685.7,3454,4038
996,2,217.9,435.8,3930,9136
997,8,848.95,6791.6,5336,5181
998,3,589.3,1767.9,4589,7364
999,3,905.07,2715.21,9773,5791
1000,7,57.94,405.58,770,4564
1001,9,42.14,379.26,518,4438
1002,1,946.8,946.8,1730,647
1003,6,358.14,2148.84,233,6177
1004,1,698.24,698.24,1844,839
1005,10,155.92,1559.2,4971,7090
1006,10,124.38,1243.8,5675,5664
1007,10,750.88,7508.8,9906,4494
1008,10,383.33,3833.3,6686,2006
1009,4,892.64,3570.56,4853,1571
1010,6,366.53,2199.18,3115,4833
1011,4,137.56,550.24,8067,8154
1012,6,116.19,697.14,5210,4409
1013,1,549.86,549.86,4261,1756
1014,1,653.23,653.23,9683,6379
1015,8,436.98,3495.84,858,4260
1016,7,775.4,5427.8,6511,468
1017,1,902.95,902.95,3258,6936
1018,6,617.49,3704.94,988,1122
1019,4,862.87,3451.48,5673,3099
1020,6,386.73,2320.38,9796,7110
1021,3,272.42,817.26,8943,4450
1022,3,89.83,269.49,4621,8510
1023,5,771.15,3855.75,992,4289
1024,2,27.31,54.62,5712,5347
1025,8,997.98,7983.84,2153,4966
1026,5,275.41,1377.05,4419,9837
1027,3,97.37,292.11,8813,924
1028,5,699.92,3499.6,5467,953
1029,4,840.25,3361.0,3839,9117
1030,3,343.76,1031.28,2338,4896
1031,7,917.19,6420.33,2549,5426
1032,2,933.79,1867.58,7477,6274
1033,7,330.53,2313.71,6636,7826
1034,8,680.46,5443.68,3130,278
1035,5,614.64,3073.2,6876,1589
1036,8,744.16,5953.28,9508,8318
1037,8,601.1,4808.8,4086,1381
1038,9,243.83,2194.47,4840,7284
1039,8,382.34,3058.72,1153,399
1040,8,393.74,3149.92,3521,4486
1041,6,997.64,5985.84,5731,9191
1042,2,205.55,411.1,9386,9115
1043,7,734.48,5141.36,2994,9916
1044,2,87.62,175.24,1310,2811
1045,6,161.63,969.78,1049,8688
1046,5,962.22,4811.1,3764,4651
1047,6,893.88,5363.28,2972,6847
1048,2,829.9,1659.8,1311,4334
1049,1,62.73,62.73,8619,9582
1050,9,494.86,4453.74,4423,5817
1051,3,552.17,1656.51,8269,7542
1052,9,410.93,3698.37,9222,589
1053,2,691.6,1383.2,2010,6319
1054,6,181.12,1086.72,6038,6926
1055,9,234.43,2109.87,400,7867
1056,5,260.78,1303.9,7535,5557
1057,6,291.14,1746.84,8542,3701
1058,4,375.04,1500.16,4346,2382
1059,5,634.31,3171.55,5523,1701
1060,7,775.68,5429.76,6067,5764
1061,4,970.04,3880.16,3184,8687
1062,3,475.58,1426.74,9276,414
1063,6,375.42,2252.52,4155,8020
1064,10,586.47,5864.7,3941,284
1065,9,363.92,3275.28,2521,964
1066,10,528.08,5280.8,1108,5210
1067,5,964.5,4822.5,6517,9987
1068,2,412.86,825.72,5589,4051
1069,3,213.26,639.78,9992,3878
1070,1,420.87,420.87,445,3667
1071,1,733.13,733.13,4552,9719
1072,9,702.71,6324.39,3167,2613
1073,9,40.89,368.01,4551,5364
1074,2,282.21,564.42,2518,4112
1075,9,171.06,1539.54,2888,244
1076,9,31.63,284.67,2998,6862
1077,1,863.96,863.96,5385,4001
1078,5,47.77,238.85,5632,1691
1079,10,857.27,8572.7,6041,4473
1080,8,872.21,6977.68,7660,8956
1081,4,301.92,1207.68,6572,9819
1082,8,685.11,5480.88,7310,8988
1083,1,584.97,584.97,589,6946
1084,4,665.16,2660.64,9710,5996
1085,7,534.54,3741.78,707,7880
1086,6,610.22,3661.32,2662,6656
1087,4,27.32,109.28,2066,8994
1088,2,622.52,1245.04,1888,6831
1089,8,225.73,1805.84,6001,3071
1090,6,215.61,1293.66,4135,8276
1091,3,769.88,2309.64,1286,1089
1092,1,287.32,287.32,2326,280
1093,6,93.3,559.8,2174,1975
1094,3,336.7,1010.1,6317,1034
1095,8,823.52,6588.16,6825,863
1096,4,834.12,3336.48,9384,8383
1097,7,92.3,646.1,4528,5802
1098,1,383.48,383.48,7591,6365
1099,10,319.67,3196.7,9999,9287
1100,8,194.63,1557.04,7736,9242
1101,10,217.69,2176.9,4496,5180
1102,9,148.37,1335.33,5654,769
1103,1,764.02,764.02,1564,6476
1104,9,161.88,1456.92,8336,9929
1105,4,385.35,1541.4,6582,9484
1106,4,683.83,2735.32,7622,961
1107,4,120.92,483.68,7034,8883
1108,6,658.83,3952.98,8240,3151
1109,9,482.3,4340.7,5251,287
1110,7,439.13,3073.91,5972,4232
1111,2,194.03,388.06,8943,7234
1112,3,408.78,1226.34,5801,3275
1113,3,357.01,1071.03,9511,8420
1114,7,915.96,6411.72,9713,6654
1115,10,335.11,3351.1,6938,4270
1116,4,535.54,2142.16,9795,3116
1117,8,691.14,5529.12,2855,5671
1118,6,268.81,1612.86,8757,1790
1119,10,505.79,5057.9,8941,5309
1120,5,461.25,2306.25,8289,1974
1121,9,129.31,1163.79,8471,7661
1122,4,339.0,1356.0,190,2158
1123,6,939.69,5638.14,1620,6831
1124,8,660.36,5282.88,3567,8813
1125,4,595.26,2381.04,443,336
1126,10,37.91,379.1,3614,2855
1127,8,261.74,2093.92,7231,485
1128,9,704.09,6336.81,9445,2633
1129,10,866.99,8669.9,8363,2293
1130,8,688.37,5506.96,4742,8514
1131,5,702.0,3510.0,9108,97
1132,8,997.08,7976.64,8477,7635
1133,5,742.58,3712.9,8380,7721
1134,8,565.51,4524.08,4765,7853
1135,5,612.68,3063.4,4085,5287
1136,8,325.24,2601.92,4401,4179
1137,7,598.4,4188.8,1869,9611
1138,9,103.88,934.92,3631,2873
1139,5,157.66,788.3,8427,6040
1140,7,162.74,1139.18,6577,4276
1141,8,514.13,4113.04,8311,7642
1142,10,37.54,375.4,4748,2774
1143,2,865.38,1730.76,2302,4755
1144,5,423.23,2116.15,9147,4895
1145,9,793.21,7138.89,8555,7656
1146,7,438.54,3069.78,8101,3352
1147,4,407.69,1630.76,8330,3988
1148,5,234.62,1173.1,3184,2291
1149,1,130.63,130.63,974,2481
1150,6,762.1,4572.6,1378,6579
1151,10,179.48,1794.8,3945,2042
1152,5,42.86,214.3,3714,9778
1153,2,579.76,1159.52,2916,8741
1154,10,706.47,7064.7,4022,9823
1155,5,121.89,609.45,736,2477
1156,9,863.47,7771.23,433,9441
1157,8,642.11,5136.88,1487,6014
1158,6,762.9,4577.4,3186,3170
1159,3,753.36,2260.08,8652,12
1160,8,245.48,1963.84,4980,7259
1161,7,734.42,5140.94,6112,3496
1162,7,240.71,1684.97,2639,9254
1163,4,645.68,2582.72,4627,3556
1164,8,811.39,6491.12,1818,2679
1165,7,349.36,2445.52,3284,4346
1166,9,251.46,2263.14,2191,3097
1167,1,885.13,885.13,1050,7215
1168,7,594.93,4164.51,9150,2082
1169,9,773.15,6958.35,932,6905
1170,6,312.95,1877.7,3502,8502
1171,9,593.16,5338.44,3904,5056
1172,1,580.99,580.99,9774,8366
1173,5,263.7,1318.5,5727,7308
1174,1,818.06,818.06,8649,5248
1175,5,17.5,87.5,5092,494
1176,8,457.31,3658.48,9537,5780
1177,4,54.12,216.48,604,9455
1178,2,144.42,288.84,2625,754
1179,1,847.64,847.64,6308,4045
1180,2,438.2,876.4,510,6088
1181,6,383.96,2303.76,7698,5459
1182,8,878.84,7030.72,2596,8329
1183,9,418.75,3768.75,4441,5248
1184,6,347.05,2082.3,6016,6005
1185,9,61.25,551.25,2316,1071
1186,7,366.54,2565.78,7808,1120
1187,5,938.13,4690.65,5248,678
1188,5,346.48,1732.4,6536,9972
1189,2,500.46,1000.92,938,8460
1190,6,550.89,3305.34,7641,2615
1191,10,626.4,6264.0,9649,1192
1192,7,950.51,6653.57,5989,6772
1193,10,129.95,1299.5,9683,5494
1194,4,288.71,1154.84,9598,7283
1195,8,812.32,6498.56,2787,2119
1196,8,148.43,1187.44,2262,9903
1197,1,213.57,213.57,522,7729
1198,4,289.28,1157.12,4204,6873
1199,6,785.98,4715.88,5269,6559
1200,7,193.41,1353.87,2111,1447
1201,3,763.82,2291.46,6941,9473
1202,5,953.55,4767.75,4391,5464
1203,10,599.67,5996.7,369,3506
1204,1,57.44,57.44,7777,5359
1205,10,276.16,2761.6,2612,7973
1206,2,835.33,1670.66,8747,2782
1207,4,166.89,667.56,1330,8706
1208,7,77.34,541.38,2109,7600
1209,7,139.36,975.52,7503,6112
1210,7,717.39,5021.73,6898,4631
1211,8,703.04,5624.32,333,9024
1212,9,441.91,3977.19,6192,5250
1213,4,531.24,2124.96,1018,6122
1214,6,537.34,3224.04,2976,5602
1215,8,527.62,4220.96,9149,6210
1216,1,694.59,694.59,7528,3634
1217,7,172.95,1210.65,1885,1421
1218,9,166.69,1500.21,2249,962
1219,2,648.85,1297.7,85,1069
1220,6,309.09,1854.54,8327,5802
1221,6,223.61,1341.66,4930,4750
1222,9,48.25,434.25,8113,1386
1223,4,235.71,942.84,8875,7243
1224,2,915.43,1830.86,6919,5745
1225,4,459.75,1839.0,8620,4431
1226,4,875.58,3502.32,6196,493
1227,8,841.25,6730.0,1116,8798
1228,1,690.28,690.28,3144,3630
1229,4,417.48,1669.92,4155,204
1230,8,320.96,2567.68,4271,4761
1231,6,17.04,102.24,4204,7722
1232,2,332.44,664.88,7761,4564
1233,3,233.88,701.64,989,5123
1234,8,149.21,1193.68,2837,1997
1235,7,934.19,6539.33,3482,8054
1236,4,805.44,3221.76,7574,3015
1237,7,980.01,6860.07,4190,1003
1238,3,781.94,2345.82,9705,406
1239,8,439.04,3512.32,103,1428
1240,5,728.43,3642.15,1976,6769
1241,7,144.77,1013.39,4679,2035
1242,4,930.42,3721.68,6064,8141
1243,10,785.11,7851.1,8412,3879
1244,1,411.69,411.69,3041,8920
1245,6,232.27,1393.62,9805,1423
1246,8,844.69,6757.52,4594,3142
1247,10,791.38,7913.8,978,4421
1248,3,577.66,1732.98,8353,700
1249,3,582.33,1746.99,4361,8566
1250,8,561.91,4495.28,5205,4757
1251,2,246.79,493.58,2291,1888
1252,4,467.63,1870.52,8730,7408
1253,9,709.01,6381.09,3624,1904
1254,10,977.06,9770.6,2221,1107
1255,5,53.88,269.4,6508,5353
1256,5,820.93,4104.65,8470,5799
1257,4,653.09,2612.36,7641,1428
1258,10,743.54,7435.4,1121,8035
1259,8,451.07,3608.56,8472,6949
1260,7,457.72,3204.04,310,3748
1261,9,976.19,8785.71,1356,4920
1262,10,753.6,7536.0,8872,5219
1263,2,626.97,1253.94,3381,2325
1264,6,769.62,4617.72,8270,6876
1265,1,392.49,392.49,4308,640
1266,10,268.78,2687.8,935,9383
1267,3,272.63,817.89,9305,2280
1268,10,554.04,5540.4,9609,4646
1269,2,923.31,1846.62,1552,5269
1270,5,811.61,4058.05,477,3973
1271,6,616.49,3698.94,4182,1411
1272,3,548.4,1645.2,3322,1412
1273,3,917.33,2751.99,2427,7691
1274,7,732.16,5125.12,5204,7798
1275,2,290.64,581.28,6833,4446
1276,8,418.47,3347.76,5779,3374
1277,10,821.88,8218.8,5083,8840
1278,1,194.52,194.52,8116,3832
1279,7,607.42,4251.94,2935,5575
1280,2,235.01,470.02,4259,456
1281,8,30.5,244.0,1349,8750
1282,10,424.67,4246.7,5823,3464
1283,6,152.63,915.78,4037,9793
1284,9,978.31,8804.79,9040,1653
1285,6,201.18,1207.08,2212,5172
1286,4,408.05,1632.2,1554,4914
1287,1,993.08,993.08,515,1537
1288,9,986.04,8874.36,2713,7976
1289,5,213.07,1065.35,1368,9173
1290,5,187.15,935.75,1192,1160
1291,1,484.46,484.46,7545,8408
1292,3,764.48,2293.44,9677,3466
1293,5,901.86,4509.3,4269,2432
1294,10,950.33,9503.3,3580,5768
1295,9,687.73,6189.57,5103,6971
1296,5,524.65,2623.25,1302,8760
1297,6,245.49,1472.94,9471,6311
1298,10,823.17,8231.7,7813,1400
1299,9,660.3,5942.7,7133,1189
1300,3,497.1,1491.3,8942,3555
1301,10,377.46,3774.6,2962,167
1302,2,589.18,1178.36,6155,2338
1303,8,137.93,1103.44,935,9373
1304,1,16.61,16.61,194,72
1305,7,557.98,3905.86,5641,5221
1306,2,558.79,1117.58,2194,6479
1307,2,804.67,1609.34,4602,5007
1308,2,993.14,1986.28,7477,1694
1309,2,710.45,1420.9,4852,1289
1310,10,334.62,3346.2,2953,5589
1311,10,552.62,5526.2,1478,1338
1312,1,818.33,818.33,3102,3630
1313,3,551.37,1654.11,4016,9792
1314,5,776.68,3883.4,8384,9386
1315,6,59.66,357.96,8618,633
1316,9,83.8,754.2,162,5826
1317,1,11.67,11.67,6695,4210
1318,6,521.63,3129.78,862,2595
1319,8,551.97,4415.76,7009,8983
1320,7,980.44,6863.08,5750,2504
1321,4,646.94,2587.76,3391,8443
1322,7,152.33,1066.31,2754,266
1323,8,666.73,5333.84,8389,5925
1324,7,943.3,6603.1,7762,4054
1325,5,580.57,2902.85,4106,4101
1326,2,935.52,1871.04,226,1905
1327,10,697.17,6971.7,4296,3230
1328,9,450.32,4052.88,9541,2401
1329,9,599.46,5395.14,9655,5764
1330,3,31.19,93.57,9719,3557
1331,5,208.06,1040.3,5531,8062
1332,10,282.94,2829.4,3757,1335
1333,2,662.97,1325.94,5131,7143
1334,6,641.16,3846.96,7688,9450
1335,4,769.87,3079.48,5810,6762
1336,3,609.52,1828.56,9624,6945
1337,2,681.79,1363.58,2224,783
1338,5,272.87,1364.35,1401,6426
1339,1,257.58,257.58,3397,7216
1340,4,467.37,1869.48,3927,1374
1341,3,701.31,2103.93,5123,9999
1342,8,784.68,6277.44,8992,7267
1343,1,881.78,881.78,7015,526
1344,1,692.36,692.36,6111,3520
1345,9,358.32,3224.88,8902,1471
1346,9,219.27,1973.43,8752,1133
1347,3,118.24,354.72,5217,3103
1348,8,720.37,5762.96,1525,143
1349,2,748.53,1497.06,6241,2296
1350,5,780.17,3900.85,4643,91
1351,4,216.59,866.36,5611,7830
1352,10,375.62,3756.2,3769,4183
1353,7,541.12,3787.84,73,7407
1354,7,487.15,3410.05,2715,8168
1355,4,225.57,902.28,7780,8195
1356,3,765.19,2295.57,5388,6601
1357,9,403.49,3631.41,2257,9035
1358,2,767.03,1534.06,376,9657
1359,1,125.44,125.44,6911,7030
1360,3,916.91,2750.73,1126,5276
1361,7,174.01,1218.07,6992,655
1362,2,769.86,1539.72,1666,9248
1363,5,628.11,3140.55,7920,8147
1364,9,556.33,5006.97,3611,8013
1365,10,662.15,6621.5,7082,4732
1366,4,736.45,2945.8,7046,8874
1367,4,332.72,1330.88,5674,2544
1368,9,811.97,7307.73,5840,2783
1369,6,72.14,432.84,7158,4148
1370,7,617.87,4325.09,4603,3597
1371,9,624.91,5624.19,7585,4040
1372,7,875.08,6125.56,599,2911
1373,4,234.59,938.36,2290,2227
1374,3,831.44,2494.32,8616,5105
1375,7,627.75,4394.25,7088,858
1376,6,348.25,2089.5,1400,7870
1377,5,748.0,3740.0,6774,7537
1378,5,105.89,529.45,8793,5182
1379,10,864.95,8649.5,528,4031
1380,3,256.34,769.02,5719,265
1381,3,251.07,753.21,8760,4256
1382,4,423.2,1692.8,3900,332
1383,8,187.98,1503.84,5385,5948
1384,4,521.66,2086.64,1912,7633
1385,10,624.14,6241.4,4978,6807
1386,7,322.62,2258.34,8405,7603
1387,1,951.48,951.48,1541,7609
1388,4,146.14,584.56,5162,1647
1389,5,869.77,4348.85,5895,5149
1390,1,370.07,370.07,7845,2408
1391,6,110.02,660.12,9446,1307
1392,1,363.97,363.97,5475,8264
1393,5,467.38,2336.9,8385,9838
1394,3,777.08,2331.24,6416,4943
1395,7,859.05,6013.35,7565,1477
1396,7,920.51,6443.57,4009,1064
1397,7,660.71,4624.97,9269,7179
1398,4,318.84,1275.36,1309,9677
1399,2,751.52,1503.04,5336,2324
1400,3,787.59,2362.77,1069,9789
1401,8,814.9,6519.2,6964,966
1402,6,979.39,5876.34,8233,4528
1403,3,40.34,121.02,1222,7816
1404,8,209.98,1679.84,7615,3146
1405,2,372.49,744.98,6045,83
1406,9,310.93,2798.37,9450,4178
1407,2,336.31,672.62,8985,8405
1408,9,119.43,1074.87,3939,3497
1409,3,978.89,2936.67,2095,9391
1410,3,22.84,68.52,1380,1583
1411,4,313.9,1255.6,1520,3119
1412,5,847.11,4235.55,9643,3570
1413,1,435.14,435.14,2857,7068
1414,6,741.63,4449.78,4404,3561
1415,5,579.94,2899.7,8276,9495
1416,7,513.22,3592.54,8688,1303
1417,4,774.77,3099.08,7831,729
1418,2,94.45,188.9,7463,5836
1419,8,359.43,2875.44,5803,3221
1420,4,211.22,844.88,6358,5465
1421,8,225.05,1800.4,1316,2266
1422,4,412.0,1648.0,8447,5271
1423,8,354.37,2834.96,9476,2734
1424,5,623.6,3118.0,7065,7987
1425,5,810.02,4050.1,7477,6010
1426,7,113.93,797.51,8455,4945
1427,2,348.68,697.36,6719,5072
1428,5,71.15,355.75,3301,221
1429,2,506.59,1013.18,173,9191
1430,7,131.74,922.18,92,6914
1431,3,267.05,801.15,6522,8487
1432,1,139.73,139.73,6834,1280
1433,1,477.74,477.74,4393,6073
1434,2,789.66,1579.32,9439,3037
