"id_produto","nome","descricao","preco","estoque","categoria"
453,Produto_3456,Descrição do Produto_3456,736.89,54,"9"
454,Produto_8671,Descrição do Produto_8671,786.87,57,"7"
455,Produto_8676,Descrição do Produto_8676,934.50,14,"3"
456,Produto_2846,Descrição do Produto_2846,932.20,67,"9"
457,Produto_2213,Descrição do Produto_2213,381.58,34,"9"
458,Produto_2027,Descrição do Produto_2027,29.41,3,"3"
459,Produto_1710,Descrição do Produto_1710,231.40,1,"2"
460,Produto_9396,Descrição do Produto_9396,228.40,46,"5"
461,Produto_7780,Descrição do Produto_7780,348.12,17,"6"
462,Produto_8908,Descrição do Produto_8908,651.23,48,"5"
463,Produto_1597,Descrição do Produto_1597,137.86,35,"7"
464,Produto_8045,Descrição do Produto_8045,194.07,13,"2"
465,Produto_9345,Descrição do Produto_9345,133.13,33,"5"
466,Produto_4262,Descrição do Produto_4262,854.70,90,"8"
467,Produto_1430,Descrição do Produto_1430,514.04,24,"5"
468,Produto_5222,Descrição do Produto_5222,620.85,64,"10"
469,Produto_6769,Descrição do Produto_6769,169.46,86,"1"
470,Produto_1418,Descrição do Produto_1418,858.54,76,"6"
471,Produto_4661,Descrição do Produto_4661,343.53,3,"5"
472,Produto_6574,Descrição do Produto_6574,56.68,25,"5"
473,Produto_37,Descrição do Produto_37,128.53,65,"8"
474,Produto_5612,Descrição do Produto_5612,521.55,36,"6"
475,Produto_8575,Descrição do Produto_8575,466.25,91,"1"
476,Produto_7256,Descrição do Produto_7256,304.42,37,"5"
477,Produto_8872,Descrição do Produto_8872,214.01,9,"5"
478,Produto_2776,Descrição do Produto_2776,962.93,53,"6"
479,Produto_2042,Descrição do Produto_2042,523.93,85,"7"
480,Produto_2817,Descrição do Produto_2817,935.18,13,"6"
481,Produto_3936,Descrição do Produto_3936,533.97,51,"10"
482,Produto_5825,Descrição do Produto_5825,904.63,78,"5"
483,Produto_6830,Descrição do Produto_6830,319.70,84,"2"
484,Produto_6446,Descrição do Produto_6446,880.45,57,"4"
485,Produto_1569,Descrição do Produto_1569,492.18,77,"1"
486,Produto_3420,Descrição do Produto_3420,159.92,45,"4"
487,Produto_2915,Descrição do Produto_2915,24.59,58,"4"
488,Produto_3665,Descrição do Produto_3665,789.31,70,"4"
489,Produto_8860,Descrição do Produto_8860,661.13,76,"6"
490,Produto_9936,Descrição do Produto_9936,321.76,1,"9"
491,Produto_1220,Descrição do Produto_1220,223.25,16,"10"
492,Produto_1679,Descrição do Produto_1679,249.78,31,"5"
493,Produto_7388,Descrição do Produto_7388,786.44,74,"4"
494,Produto_8223,Descrição do Produto_8223,990.85,97,"7"
495,Produto_1382,Descrição do Produto_1382,992.56,15,"3"
496,Produto_6080,Descrição do Produto_6080,75.84,93,"3"
497,Produto_3597,Descrição do Produto_3597,877.33,39,"10"
498,Produto_5982,Descrição do Produto_5982,45.06,33,"8"
499,Produto_1861,Descrição do Produto_1861,809.58,98,"10"
500,Produto_3237,Descrição do Produto_3237,365.54,46,"6"
501,Produto_5643,Descrição do Produto_5643,990.26,88,"10"
502,Produto_2893,Descrição do Produto_2893,148.65,25,"3"
503,Produto_7698,Descrição do Produto_7698,955.06,57,"7"
504,Produto_659,Descrição do Produto_659,79.11,54,"10"
505,Produto_2837,Descrição do Produto_2837,771.69,17,"6"
506,Produto_9215,Descrição do Produto_9215,762.84,14,"8"
507,Produto_8958,Descrição do Produto_8958,295.44,55,"9"
508,Produto_7992,Descrição do Produto_7992,436.39,65,"3"
509,Produto_1126,Descrição do Produto_1126,831.08,63,"10"
510,Produto_6007,Descrição do Produto_6007,567.80,31,"9"
511,Produto_6290,Descrição do Produto_6290,608.96,38,"10"
512,Produto_5000,Descrição do Produto_5000,510.09,6,"8"
513,Produto_7584,Descrição do Produto_7584,760.48,31,"6"
514,Produto_6746,Descrição do Produto_6746,301.48,61,"3"
515,Produto_7121,Descrição do Produto_7121,379.15,99,"5"
516,Produto_1572,Descrição do Produto_1572,261.41,36,"7"
517,Produto_1104,Descrição do Produto_1104,578.57,97,"7"
518,Produto_2991,Descrição do Produto_2991,599.22,14,"10"
519,Produto_6126,Descrição do Produto_6126,62.11,31,"1"
520,Produto_7711,Descrição do Produto_7711,146.53,67,"4"
521,Produto_9266,Descrição do Produto_9266,230.34,12,"7"
522,Produto_6273,Descrição do Produto_6273,704.48,90,"3"
523,Produto_3997,Descrição do Produto_3997,671.09,62,"3"
524,Produto_4342,Descrição do Produto_4342,600.06,1,"8"
525,Produto_2279,Descrição do Produto_2279,375.21,17,"4"
526,Produto_4581,Descrição do Produto_4581,641.84,58,"9"
527,Produto_9358,Descrição do Produto_9358,408.30,37,"7"
528,Produto_4569,Descrição do Produto_4569,262.36,54,"8"
529,Produto_2839,Descrição do Produto_2839,423.97,3,"4"
530,Produto_8049,Descrição do Produto_8049,205.19,20,"8"
531,Produto_1307,Descrição do Produto_1307,556.89,53,"3"
532,Produto_9524,Descrição do Produto_9524,824.82,17,"5"
533,Produto_6022,Descrição do Produto_6022,238.71,43,"10"
534,Produto_3936,Descrição do Produto_3936,224.21,42,"8"
535,Produto_4051,Descrição do Produto_4051,15.91,82,"8"
536,Produto_7673,Descrição do Produto_7673,622.51,41,"10"
537,Produto_5593,Descrição do Produto_5593,683.18,16,"1"
538,Produto_208,Descrição do Produto_208,687.17,3,"8"
539,Produto_6186,Descrição do Produto_6186,807.51,69,"10"
540,Produto_7332,Descrição do Produto_7332,659.57,85,"10"
541,Produto_9078,Descrição do Produto_9078,918.97,29,"10"
542,Produto_8077,Descrição do Produto_8077,199.94,17,"10"
543,Produto_4324,Descrição do Produto_4324,850.39,90,"6"
544,Produto_4154,Descrição do Produto_4154,639.19,80,"5"
545,Produto_9190,Descrição do Produto_9190,794.80,39,"2"
546,Produto_1032,Descrição do Produto_1032,426.09,81,"9"
547,Produto_2552,Descrição do Produto_2552,410.72,28,"2"
548,Produto_1326,Descrição do Produto_1326,868.60,97,"8"
549,Produto_5535,Descrição do Produto_5535,494.38,41,"9"
550,Produto_8831,Descrição do Produto_8831,465.66,38,"4"
551,Produto_3262,Descrição do Produto_3262,784.44,66,"6"
552,Produto_593,Descrição do Produto_593,397.91,12,"5"
553,Produto_5631,Descrição do Produto_5631,814.29,92,"10"
554,Produto_7646,Descrição do Produto_7646,154.51,32,"6"
555,Produto_228,Descrição do Produto_228,519.77,97,"10"
556,Produto_9381,Descrição do Produto_9381,359.25,82,"6"
557,Produto_1418,Descrição do Produto_1418,22.03,7,"6"
558,Produto_4065,Descrição do Produto_4065,366.84,8,"2"
559,Produto_7120,Descrição do Produto_7120,209.98,8,"1"
560,Produto_3436,Descrição do Produto_3436,911.82,63,"10"
561,Produto_6856,Descrição do Produto_6856,568.27,43,"7"
562,Produto_5746,Descrição do Produto_5746,47.00,50,"9"
563,Produto_2518,Descrição do Produto_2518,477.84,72,"3"
564,Produto_2325,Descrição do Produto_2325,114.62,25,"10"
565,Produto_875,Descrição do Produto_875,722.92,3,"7"
566,Produto_6364,Descrição do Produto_6364,221.21,40,"3"
567,Produto_9714,Descrição do Produto_9714,943.00,24,"8"
568,Produto_2082,Descrição do Produto_2082,733.62,34,"10"
569,Produto_9948,Descrição do Produto_9948,209.14,54,"2"
570,Produto_4325,Descrição do Produto_4325,281.96,6,"9"
571,Produto_2301,Descrição do Produto_2301,543.76,62,"1"
572,Produto_6581,Descrição do Produto_6581,109.82,89,"7"
573,Produto_6840,Descrição do Produto_6840,176.48,20,"7"
574,Produto_7382,Descrição do Produto_7382,181.58,85,"2"
575,Produto_6351,Descrição do Produto_6351,29.97,60,"5"
576,Produto_8581,Descrição do Produto_8581,382.84,23,"6"
577,Produto_2938,Descrição do Produto_2938,851.96,57,"3"
578,Produto_7021,Descrição do Produto_7021,564.64,54,"8"
579,Produto_3485,Descrição do Produto_3485,288.78,78,"8"
580,Produto_1953,Descrição do Produto_1953,890.38,99,"8"
581,Produto_6327,Descrição do Produto_6327,418.31,61,"1"
582,Produto_9566,Descrição do Produto_9566,502.09,77,"5"
583,Produto_2871,Descrição do Produto_2871,422.83,7,"9"
584,Produto_8592,Descrição do Produto_8592,984.44,14,"1"
585,Produto_2047,Descrição do Produto_2047,88.72,37,"7"
586,Produto_1261,Descrição do Produto_1261,34.05,36,"9"
587,Produto_7827,Descrição do Produto_7827,393.77,63,"5"
588,Produto_6390,Descrição do Produto_6390,487.54,77,"1"
589,Produto_8178,Descrição do Produto_8178,173.76,55,"9"
590,Produto_6456,Descrição do Produto_6456,279.26,88,"7"
591,Produto_346,Descrição do Produto_346,99.52,86,"4"
592,Produto_3256,Descrição do Produto_3256,949.81,36,"8"
593,Produto_7589,Descrição do Produto_7589,869.34,43,"4"
594,Produto_4855,Descrição do Produto_4855,690.84,6,"2"
595,Produto_118,Descrição do Produto_118,379.57,89,"10"
596,Produto_8250,Descrição do Produto_8250,239.88,22,"4"
597,Produto_6374,Descrição do Produto_6374,481.47,14,"4"
598,Produto_7174,Descrição do Produto_7174,741.42,44,"2"
599,Produto_274,Descrição do Produto_274,582.01,18,"4"
600,Produto_9362,Descrição do Produto_9362,203.43,37,"6"
601,Produto_1352,Descrição do Produto_1352,130.70,32,"8"
602,Produto_9163,Descrição do Produto_9163,590.21,75,"5"
603,Produto_5884,Descrição do Produto_5884,684.63,27,"10"
604,Produto_832,Descrição do Produto_832,323.54,51,"2"
605,Produto_5857,Descrição do Produto_5857,971.44,53,"1"
606,Produto_2432,Descrição do Produto_2432,242.42,26,"3"
607,Produto_8009,Descrição do Produto_8009,764.74,72,"10"
608,Produto_3886,Descrição do Produto_3886,632.70,59,"6"
609,Produto_4566,Descrição do Produto_4566,309.16,35,"8"
610,Produto_2294,Descrição do Produto_2294,203.83,9,"9"
611,Produto_2359,Descrição do Produto_2359,854.08,49,"3"
612,Produto_7323,Descrição do Produto_7323,472.19,50,"1"
613,Produto_4216,Descrição do Produto_4216,882.26,99,"10"
614,Produto_2502,Descrição do Produto_2502,485.17,13,"9"
615,Produto_7563,Descrição do Produto_7563,318.83,20,"4"
616,Produto_7267,Descrição do Produto_7267,178.97,82,"6"
617,Produto_9742,Descrição do Produto_9742,900.58,88,"4"
618,Produto_2935,Descrição do Produto_2935,58.07,98,"7"
619,Produto_91,Descrição do Produto_91,273.89,70,"8"
620,Produto_8318,Descrição do Produto_8318,370.77,34,"7"
621,Produto_3784,Descrição do Produto_3784,192.14,89,"8"
622,Produto_2936,Descrição do Produto_2936,75.20,77,"9"
623,Produto_1268,Descrição do Produto_1268,859.02,50,"1"
624,Produto_3626,Descrição do Produto_3626,776.98,30,"4"
625,Produto_2309,Descrição do Produto_2309,887.74,69,"6"
626,Produto_4610,Descrição do Produto_4610,977.41,45,"9"
627,Produto_2227,Descrição do Produto_2227,683.71,36,"2"
628,Produto_583,Descrição do Produto_583,136.19,14,"10"
629,Produto_3328,Descrição do Produto_3328,530.18,90,"1"
630,Produto_9919,Descrição do Produto_9919,837.87,52,"9"
631,Produto_3282,Descrição do Produto_3282,12.12,70,"2"
632,Produto_4364,Descrição do Produto_4364,659.88,96,"5"
633,Produto_8833,Descrição do Produto_8833,616.15,43,"4"
634,Produto_9512,Descrição do Produto_9512,40.62,38,"5"
635,Produto_49,Descrição do Produto_49,318.10,16,"9"
636,Produto_9789,Descrição do Produto_9789,495.10,21,"1"
637,Produto_9665,Descrição do Produto_9665,292.01,78,"9"
638,Produto_1894,Descrição do Produto_1894,220.41,76,"3"
639,Produto_3445,Descrição do Produto_3445,526.87,9,"7"
640,Produto_381,Descrição do Produto_381,559.78,56,"4"
641,Produto_5263,Descrição do Produto_5263,556.34,23,"6"
642,Produto_2123,Descrição do Produto_2123,555.21,97,"10"
643,Produto_4339,Descrição do Produto_4339,251.19,9,"8"
644,Produto_8713,Descrição do Produto_8713,194.18,61,"10"
645,Produto_7289,Descrição do Produto_7289,698.20,58,"3"
646,Produto_4622,Descrição do Produto_4622,55.03,40,"9"
647,Produto_9852,Descrição do Produto_9852,13.28,82,"1"
648,Produto_8084,Descrição do Produto_8084,979.75,87,"8"
649,Produto_1780,Descrição do Produto_1780,218.41,65,"6"
650,Produto_9176,Descrição do Produto_9176,151.77,93,"5"
651,Produto_884,Descrição do Produto_884,502.68,58,"8"
652,Produto_5079,Descrição do Produto_5079,977.11,81,"5"
653,Produto_9294,Descrição do Produto_9294,30.42,90,"8"
654,Produto_6559,Descrição do Produto_6559,433.15,43,"6"
655,Produto_9948,Descrição do Produto_9948,894.84,76,"1"
656,Produto_7040,Descrição do Produto_7040,756.31,9,"3"
657,Produto_8225,Descrição do Produto_8225,77.36,61,"5"
658,Produto_3411,Descrição do Produto_3411,941.19,88,"7"
659,Produto_3075,Descrição do Produto_3075,414.46,99,"3"
660,Produto_6870,Descrição do Produto_6870,873.41,75,"10"
661,Produto_8952,Descrição do Produto_8952,668.11,96,"8"
662,Produto_1552,Descrição do Produto_1552,249.53,91,"7"
663,Produto_6349,Descrição do Produto_6349,808.92,5,"5"
664,Produto_339,Descrição do Produto_339,412.09,34,"2"
665,Produto_3382,Descrição do Produto_3382,143.48,29,"4"
666,Produto_3655,Descrição do Produto_3655,765.69,74,"8"
667,Produto_3025,Descrição do Produto_3025,875.21,12,"9"
668,Produto_3826,Descrição do Produto_3826,927.79,89,"7"
669,Produto_2595,Descrição do Produto_2595,257.41,85,"1"
670,Produto_3037,Descrição do Produto_3037,793.40,11,"8"
671,Produto_3781,Descrição do Produto_3781,486.11,47,"6"
672,Produto_1783,Descrição do Produto_1783,92.76,17,"7"
673,Produto_6584,Descrição do Produto_6584,589.88,23,"8"
674,Produto_520,Descrição do Produto_520,835.96,40,"3"
675,Produto_9774,Descrição do Produto_9774,983.62,55,"3"
676,Produto_3933,Descrição do Produto_3933,960.96,86,"4"
677,Produto_8688,Descrição do Produto_8688,396.37,86,"6"
678,Produto_6842,Descrição do Produto_6842,867.31,20,"8"
679,Produto_2448,Descrição do Produto_2448,387.56,83,"8"
680,Produto_9396,Descrição do Produto_9396,811.97,95,"7"
681,Produto_7156,Descrição do Produto_7156,769.20,79,"10"
682,Produto_966,Descrição do Produto_966,786.65,57,"7"
683,Produto_5594,Descrição do Produto_5594,922.86,58,"10"
684,Produto_8596,Descrição do Produto_8596,326.64,11,"2"
685,Produto_7843,Descrição do Produto_7843,877.86,15,"1"
686,Produto_8427,Descrição do Produto_8427,391.80,63,"10"
687,Produto_3748,Descrição do Produto_3748,218.13,8,"5"
688,Produto_3468,Descrição do Produto_3468,173.26,78,"6"
689,Produto_1478,Descrição do Produto_1478,193.97,82,"1"
690,Produto_2052,Descrição do Produto_2052,578.61,79,"4"
691,Produto_546,Descrição do Produto_546,610.13,24,"5"
692,Produto_5012,Descrição do Produto_5012,114.36,75,"5"
693,Produto_8893,Descrição do Produto_8893,88.14,22,"2"
694,Produto_2198,Descrição do Produto_2198,461.80,71,"1"
695,Produto_3288,Descrição do Produto_3288,451.57,63,"6"
696,Produto_5333,Descrição do Produto_5333,972.30,29,"6"
697,Produto_7829,Descrição do Produto_7829,593.60,68,"5"
698,Produto_3534,Descrição do Produto_3534,167.70,76,"10"
699,Produto_5123,Descrição do Produto_5123,462.08,2,"7"
700,Produto_6950,Descrição do Produto_6950,645.82,39,"9"
701,Produto_2437,Descrição do Produto_2437,936.78,71,"7"
702,Produto_287,Descrição do Produto_287,579.39,74,"10"
703,Produto_9804,Descrição do Produto_9804,553.10,75,"2"
704,Produto_5499,Descrição do Produto_5499,582.77,59,"4"
705,Produto_7396,Descrição do Produto_7396,262.78,52,"8"
706,Produto_3575,Descrição do Produto_3575,655.60,39,"7"
707,Produto_5521,Descrição do Produto_5521,652.89,56,"4"
708,Produto_2754,Descrição do Produto_2754,176.16,83,"8"
709,Produto_3579,Descrição do Produto_3579,150.09,54,"8"
710,Produto_1218,Descrição do Produto_1218,414.71,38,"9"
711,Produto_4247,Descrição do Produto_4247,499.06,93,"3"
712,Produto_1001,Descrição do Produto_1001,351.22,51,"7"
713,Produto_7114,Descrição do Produto_7114,54.52,19,"10"
714,Produto_235,Descrição do Produto_235,890.25,21,"2"
715,Produto_8903,Descrição do Produto_8903,623.27,53,"6"
716,Produto_2127,Descrição do Produto_2127,70.35,21,"10"
717,Produto_5806,Descrição do Produto_5806,657.02,7,"4"
718,Produto_4202,Descrição do Produto_4202,814.24,80,"4"
719,Produto_927,Descrição do Produto_927,863.16,47,"1"
720,Produto_3380,Descrição do Produto_3380,76.41,93,"2"
721,Produto_4147,Descrição do Produto_4147,870.86,83,"2"
722,Produto_642,Descrição do Produto_642,472.22,2,"8"
723,Produto_5901,Descrição do Produto_5901,307.38,63,"5"
724,Produto_2793,Descrição do Produto_2793,263.51,58,"7"
725,Produto_1810,Descrição do Produto_1810,798.67,53,"8"
726,Produto_9731,Descrição do Produto_9731,77.70,13,"5"
727,Produto_8866,Descrição do Produto_8866,877.56,55,"4"
728,Produto_1384,Descrição do Produto_1384,293.17,37,"2"
729,Produto_4170,Descrição do Produto_4170,215.08,41,"3"
730,Produto_8600,Descrição do Produto_8600,268.58,16,"5"
731,Produto_6230,Descrição do Produto_6230,720.53,2,"7"
732,Produto_1809,Descrição do Produto_1809,829.65,83,"9"
733,Produto_6577,Descrição do Produto_6577,884.82,38,"3"
734,Produto_111,Descrição do Produto_111,227.13,71,"2"
735,Produto_5195,Descrição do Produto_5195,328.14,42,"10"
736,Produto_5576,Descrição do Produto_5576,464.07,9,"2"
737,Produto_1190,Descrição do Produto_1190,525.78,20,"6"
738,Produto_5357,Descrição do Produto_5357,311.58,74,"5"
739,Produto_8903,Descrição do Produto_8903,326.76,27,"1"
740,Produto_1151,Descrição do Produto_1151,599.48,59,"5"
741,Produto_4202,Descrição do Produto_4202,355.85,64,"3"
742,Produto_874,Descrição do Produto_874,694.30,25,"7"
743,Produto_2681,Descrição do Produto_2681,100.92,41,"9"
744,Produto_1987,Descrição do Produto_1987,389.86,42,"6"
745,Produto_2361,Descrição do Produto_2361,340.69,89,"7"
746,Produto_9504,Descrição do Produto_9504,432.74,33,"5"
747,Produto_4455,Descrição do Produto_4455,133.67,5,"4"
748,Produto_9778,Descrição do Produto_9778,188.09,96,"6"
749,Produto_4039,Descrição do Produto_4039,744.69,82,"6"
750,Produto_5312,Descrição do Produto_5312,529.99,84,"7"
751,Produto_916,Descrição do Produto_916,207.91,57,"10"
752,Produto_5558,Descrição do Produto_5558,921.32,56,"10"
753,Produto_7683,Descrição do Produto_7683,696.45,11,"5"
754,Produto_793,Descrição do Produto_793,178.93,25,"4"
